SITE_ID,VISIT_NO,UID,SID,YEAR,DATE_COL_iso,SAMPLE_ID,SAMPLED_PHAB,dD,d18O,d_excess,E_I,RT_iso,RT_modeled,Water_yield_m,Modeled_Water_yield_m,Lake_precip_m,Lake_evap_m,Volume_Corrected_m3,VertDD_use,HorizDD_use,L_VertDD_use,L_HorizDD_use,DDHzSqrtA_sc,DDVrtDix_sc,L_DDHzSqrtA_sc,L_DDVrtDix_sc,VertDD_CONDc315,HorizDD_CONDc315,Drawdown_CONDus15,RT_NLA12_2015,LkArea_km2,L_LkAreakm2,DpthMx_use,L_DpthMx_use,PERIM_KM,ELEV_use,L_ELEV_use,LATdd_use,LONdd_use,XCOORD,YCOORD,STATE,URBAN,Lake_Origin_use,NARS_NAME,LAKE_ORIGIN,LAKE_ORIGIN12,COMID2012,COMID2007,COMIDS2007,ECOWSA9_2015,WSA9_LO,ECOP5_2015,ECOP6_2015,TNT,RESAMPLED12,SIZE_CLASS,SITETYPE,WGT_ALL,WGT_CAT,CH0712_CAT,CH0712_WGT,CH0712_USE,CAT_UNIQUE,BORD_LAKE,SAM_CODE,ALUMINUM_RESULT_mgL,AMMONIA_N_RESULT_mgL,ANC_RESULT_ueqL,CALCIUM_RESULT_mgL,CHLORIDE_RESULT_mgL,COLOR_RESULT_PtCo,COND_RESULT_uscm,DOC_RESULT_mgL,MAGNESIUM_RESULT_mgL,NITRATE_N_RESULT_mgL,NITRATE_NITRITE_N_RESULT_mgL,NITRITE_N_RESULT_mgL,NTL_RESULT_mgL,PH_RESULT,POTASSIUM_RESULT_mgL,PTL_RESULT_ugL,SILICA_RESULT_mgL,SODIUM_RESULT_mgL,SULFATE_RESULT_mgL,TOC_RESULT_mgL,TSS_RESULT_mgL,TURB_RESULT_NTU,CHLL_RESULT_ugL,SECCHI_m,MICL_RESULT_ugL,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BFXHORIZDIST,BFXHORIZDIST_DD,BFXVERTHEIGHT,BFXVERTHEIGHT_DD,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCSNAG,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,RVFCCANBIG,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA,BASINAreaSqKM,OPEN_11_km2,ICE_11_km2,DEVOPEN_11_km2,DEVLOW_11_km2,DEVMED_11_km2,DEVHIGH_11_km2,BARREN_11_km2,DECID_11_km2,CONIF_11_km2,MIXED_11_km2,SHRUBLAND_11_km2,GRASS_11_km2,PASTURE_11_km2,CROPS_11_km2,WDYWET_11_km2,EMHERBWET_11_km2,DOMGEOL_BSN,SITE_GEOLOGY,ELEVMAX_BSN_m,ELEVMEAN_BSN_m,ELEVMIN_BSN_m,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_SCORE,AGR_STRING,AGR_WITHDRAWAL,APPEALING,BIOTIC_INTEGRITY,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,IND_SCORE,IND_STRING,HYDRO_TYPE,LAKE_LEVEL,LEVEL_CHANGE_M,LEVEL_CHANGES,MAN_DRINKING_WATER,MAN_LEVEL_FLUCTUATIONS,MAN_SCORE,OUTLET_DAMS,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_SCORE,REC_STRING,REC_TRAILS,REC_TRASH,RECREATIONAL_ACTIVITY,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SCORE,RES_SEWAGE,RES_STRING,SWIMMABILITY,TROPHIC_STATE,DRAWDOWN_COND,LITCVR_COND,LITRIPCVR_COND,RDIS_COND,RVEG_COND,PMEAN_BSN,PMIN_BSN,PMAX_BSN,PIP_BSN,TIP_BSN,TMEAN_BSN,TMIN_BSN,TMAX_BSN,TMINSD_BSN,Precip_PT,E_m,RH_PT,TMEAN_PT,P_WY_m,Temp_degC_avg_yr,Precip_mm_avg_yr,Precip_mm_total_yr,temp_degC_winter,temp_degC_spring,temp_degC_summer,precip_mm_winter,precip_mm_spring,precip_mm_summer,POPDEN_BSN,ROADDEN_BSN,DAMDEN_BSN,DAMCNT_BSN,VolumeDerivedZmax,FetchN,FetchE,FetchSE,MaxDepthDerived,MeanDepthDerived,LAT_DD83,LON_DD83,AREA_HA,INDEX_SITE_DEPTH,ECOREG_use,HYDRO_TYPE_f,lk_hydro_iso,DEPTH_COND,lk_area_bin,lk_depth_bin,PCT_OPEN11_BSN,PCT_ICE11_BSN,PCT_DEVOPEN11_BSN,PCT_DEVLOW11_BSN,PCT_DEVMED11_BSN,PCT_DEVHIGH11_BSN,PCT_BARREN11_BSN,PCT_DECID11_BSN,PCT_CONIF11_BSN,PCT_MIXED11_BSN,PCT_SHRUB11_BSN,PCT_GRASS11_BSN,PCT_PASTURE11_BSN,PCT_CROPS11_BSN,PCT_WDYWET11_BSN,PCT_EMHERBWET11_BSN,PCT_DEVELOPED11_BSN,PCT_FOREST11_BSN,PCT_AGR11_BSN,PCT_WET11_BSN,SLD,DpthMx_mod,Zmax_source,L_DpthMx_mod,LKAREA_KM2_mod,L_LKAREA_KM2_mod,NTL_RESULT_ugL,DDVrtDix_sc_MOD,L_DDVrtDix_sc_MOD,Precip_class_man,PRECIP_LO
NLA12_AL-101,1,6300,NLA12_AL-101,2012,2012-05-24,630470,N,-23.22,-4.21,10.47,0.037268899,0.172729315,0.009782933,0.031383351,0.552506202,1.345419979,0.980958139,59188622.61,NA,NA,NA,NA,NA,NA,NA,NA,Not Assessed,Not Assessed,NOT ASSESSED,T,NA,NA,NA,NA,104.2086662,NA,NA,NA,NA,795432.2051,-434840.7897,AL,NA,NA,Holt Lock and Dam,MAN_MADE,RESERVOIR,166759236,21656744,21656744,SAP,SAP_MAN_MADE,APPS,SAP,Target,NO,>50,PROB,20.28888476,AL_>4,NLA07_RVT12,20.28888476,Include,NLA07RVT,No,REGULAR,0.004,0.0051,1200,21.1,9.87,9,299,2.17,11.85,0.185,0.189,0.004,0.505,8.54,2.274,30,4.144,22.55,72.989,NA,NA,2.35,7.95,2.55,0.08554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10931.778,176.5845,0,634.3227,297.7371,109.6722,49.122,89.181,3139.6869,2031.2928,975.456,838.5201,544.8933,1699.5744,218.3103,123.7212,3.7035,SDMNTRY,SDMNTRY,471.11,196.1540039,39.69,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,M,NA,NA,NA,3,M,RESERVOIR,ZERO,NA,NA,NA,M,4,ARTIFICIAL,4,0-05,0-05,0-05,75-100,0-05,0-05,0-05,0-05,NA,NA,L,L,NA,4,LLLL,L,L,NA,EXCELLENT,M,NA,NA,NA,NA,NA,L,4,NA,ML,GOOD,OLIGOTROPHIC,Small,Good,Good,Good,Good,145141,9318.110352,13987,63273.5,2412.669922,1620.599976,983.059021,2258.139893,67.518898,111.06,0.98095813878,3.674741475,18.40076901,1.345419978674,18.40076901,111.059229,1443.769977,9.974999747,20.018333436666666,25.267999648,132.79999543333332,101.9433314,103.13999811333332,162.533996,2.18218,0.009147651,100,NA,NA,NA,NA,NA,NA,33.29204144,-87.3913824,1301.87197,13.1,SAP,RESERVOIR,Flow_through,NA,NA,NA,0.01615331924962252,0,0.05802557461375451,0.02723592630585802,0.010032421075510315,0.004493505082155894,0.008157959299941876,0.287207341751726,0.18581540898470494,0.0892312302719649,0.07670482331419463,0.04984489256916853,0.15547099474577694,0.01997024637712182,0.011317573408461094,3.3878295003795356e-4,0.09978742707727874,0.5622539810083959,0.17544124112289877,0.011656356358499048,NA,13.1,INDEX,1.1172712956557642,13.0187197,1.1145682765082885,505,NA,NA,>1200,NA
NLA12_AL-101,2,7374,NLA06608-2187,2012,2012-07-21,646610,YES,-20.82,-3.66,8.5,0.028358239,0.131431279,0.009782933,0.041244555,0.552506202,1.345419979,0.980958139,59188622.61,0,0,-1,0,0,0,-2,-2,Small,Small,SMALL,T,13.0187197,1.114568276,13.7,1.136720567,104.2086662,57.03,1.763652571,33.268766,-87.421347,795432.2051,-434840.7897,AL,Yes,MAN-MADE,Holt Lock and Dam,MAN_MADE,RESERVOIR,166759236,21656744,21656744,SAP,SAP_MAN_MADE,APPS,SAP,Target,YES,>50,PROB,20.28888476,AL_>4,NLA07_RVT12,20.28888476,Include,NLA07RVT,No,REGULAR,0.003,0.03,1790,29.65,15.72,20,450,2.5,16.3,0.006,0.006,0,0.376,8.28,2.873,25,2.212,37.92,108.717,NA,NA,2.29,7.56,1.3,0.10268,0.155,0.155,0,0,0,0,0.3,0.7,NEAR_VERTICAL,NA,0,NA,0,0.1,NA,0.198601399,0.126760642,0.041498316,0.372806091,0.007692308,0.152641243,7,3.2,0.244058201,0.179531696,NA,0,0.155,0.155,NA,0,0.1575,0.1575,NA,0,0.095,0.095,NA,0,0.205,0.205,NA,0,0,0,NA,0,0.035,0.035,NA,0,0,0,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0,0.015384615,0,0,0,0,0.2,0,0.02,0,0,0,0,0,0,0,1.587263897,2.003502875,0.183333333,1.34102331,NA,0,0.06,0.06,NA,0,0.5975,0.5975,NA,0,0.397384476,0.397384476,NA,0,0,0,NA,0,0.237022048,0.237022048,NA,0,0.365593476,0.365593476,NA,0,0.085,0.085,NA,0,0.5375,0.5375,NA,0,0.6575,0.6575,NA,0,1.28,1.28,NA,0,0.4525,0.4525,NA,0,0.255,0.255,NA,0,1.195,1.195,NA,0,1.7325,1.7325,NA,0,0.6225,0.6225,NA,0,1.4775,1.4775,1.184201559,3.33,0.233400299,0.143582611,0.01010101,0.006666667,0.111988887,0.28583762,0.006666667,0.173700804,0.028055435,8,4.4,0.301095109,0.271931862,10931.778,176.5845,0,634.3227,297.7371,109.6722,49.122,89.181,3139.6869,2031.2928,975.456,838.5201,544.8933,1699.5744,218.3103,123.7212,3.7035,SDMNTRY,SDMNTRY,471.11,196.1540039,39.69,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,M,NA,NA,NA,3,M,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,2,0-05,0-05,0-05,75-100,0-05,0-05,0-05,0-05,NA,L,L,L,NA,5,LLLLL,L,L,NA,GOOD,M,NA,NA,NA,NA,L,L,5,NA,MLL,GOOD,MESOTROPHIC,Small,Good,Good,Good,Good,145141,9318.110352,13987,63273.5,2412.669922,1620.599976,983.059021,2258.139893,67.518898,111.06,0.98095813878,3.674741475,18.40076901,1.345419978674,18.40076901,111.059229,1443.769977,9.974999747,20.018333436666666,25.267999648,132.79999543333332,101.9433314,103.13999811333332,162.533996,2.18218,0.009147651,100,NA,NA,NA,NA,NA,NA,33.29204144,-87.3913824,1301.87197,13.7,SAP,RESERVOIR,Flow_through,10-20,4,4,0.01615331924962252,0,0.05802557461375451,0.02723592630585802,0.010032421075510315,0.004493505082155894,0.008157959299941876,0.287207341751726,0.18581540898470494,0.0892312302719649,0.07670482331419463,0.04984489256916853,0.15547099474577694,0.01997024637712182,0.011317573408461094,3.3878295003795356e-4,0.09978742707727874,0.5622539810083959,0.17544124112289877,0.011656356358499048,8.147319862775776,13.7,INDEX,1.1367205671564067,13.0187197,1.1145682765082885,376,0,-2,>1200,>1200_MAN-MADE
NLA12_AL-102,1,7228,NLA06608-0459,2012,2012-07-17,646340,YES,-18.94,-2.9,4.29,0.113978154,0.642586196,0.476196231,0.482830938,0.56114,1.432689995,0.872176753,3587088.381,0,0,-1,0,0,0,-2,-2,Small,Small,SMALL,S,0.729504203,-0.136972202,17.3,1.238046103,11.87230532,247.04,2.394521723,34.22557,-86.83922,835851.301,-326047.1005,AL,Yes,MAN-MADE,George Lake,MAN_MADE,RESERVOIR,18587568,18587568,18587568,SAP,SAP_MAN_MADE,APPS,SAP,Target,YES,>50,PROB,46.61790206,AL_>4,NLA07_RVT12,46.61790206,Include,NLA07RVT,No,REGULAR,0.01,0.0069,519.7,9.018,2.875,7,76,3.38,1.493,0,0,0,0.389,7.37,1.76,12,1.783,2.085,5.307,NA,NA,3.8,8.48,0.675,0.15209,0.215,0,0.215,0.01,0,0.8,0.2,0,GRADUAL,NA,0,NA,0,0,NA,0.105405405,0.081229306,0.018820356,0.231280369,0.488614559,0.074650004,6,3.1,0.268676601,-0.186875299,NA,0,0.215,0.215,NA,0,0.0575,0.0575,NA,0,0.05,0.05,NA,0,0.03,0.03,NA,0,0.015,0.015,NA,0,0.02,0.02,NA,0,0.005,0.005,0.7,0.6,0.2,0.2,1.1,0.8,0.9,0.6,0.066666667,0.084615385,0,0,0,0.2,0.1,0.35,0.09,0,0,0.05,0.2,0,0.1,0.1,0.897133161,0.86068324,0.627586207,0.789708776,NA,0,0.135,0.135,NA,0,0.3725,0.3725,NA,0,0.282718903,0.282718903,NA,0,0,0,NA,0,0.514886015,0.514886015,NA,0,0.202395082,0.202395082,NA,0,0.085,0.085,NA,0,0.2225,0.2225,NA,0,0.5075,0.5075,NA,0,0.815,0.815,NA,0,0.5825,0.5825,NA,0,0.515,0.515,NA,0,0.73,0.73,NA,0,1.3975,1.3975,NA,0,0.3075,0.3075,NA,0,0.8825,0.8825,0.938320012,1.86,0,0.05,0,0.020378667,0.211056265,0.519860577,0.119249973,0.026160977,0.05329354,6,3.5,0.246531381,-0.07288569,12.2886,0.6012,0,1.4463,0.7353,0.1179,0.0117,0.0081,3.1968,0.4221,0.4005,1.2177,0.0576,3.6099,0.3933,0.0702,0,SDMNTRY,SDMNTRY,324.54,279.77,236.2,NA,NA,NA,NA,M,NA,3,M,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,3,ARTIFICIAL,3,25-75,25-May,25-75,25-75,25-75,25-May,25-May,0-05,L,NA,NA,NA,NA,3,LLL,L,L,NA,GOOD,M,NA,NA,M,NA,M,L,10,NA,MMML,FAIR,MESOTROPHIC,Small,Good,Good,Fair,Fair,149389,9942.55957,14351.09961,57869.80078,2342.719971,1538.119995,930.452026,2145.790039,84.572601,118.98,0.8721767529800001,3.28043103,16.36384608,1.43268999466,16.36384608,118.9761534,1546.689995,8.035000006333334,17.844999946666665,23.346000288,157.89999898,77.57333308666666,114.43333433333332,254.791,3.97851,0.081360068,1,1556602.638,2172.844161,658.1452938,1042.513349,6.157037262,2.133781393,34.22781586,-86.84344912,72.95042027,17.3,SAP,RESERVOIR,Flow_through,10-20,3,4,0.04892339241247985,0,0.11769444851325618,0.05983594551047312,0.00959425809286656,9.521019481470632e-4,6.591475025633513e-4,0.26014354767833603,0.034348908744690196,0.032591182071187934,0.09909184121869048,0.004687271129339387,0.2937600703090669,0.032005273180020506,0.0057126116888823785,0,0.18807675406474295,0.3270836384942142,0.3257653434890874,0.0057126116888823785,3.9211750049272824,17.3,NLA,1.2380461031287955,0.7295042026999999,-0.13697220177716218,389,0,-2,>1200,>1200_MAN-MADE
NLA12_AL-103,1,7292,NLA12_AL-103,2012,2012-07-19,646370,N,-17.08,-2.88,5.95,0.102729132,0.13550694,0.013970818,0.046835095,0.447948458,1.216689993,0.926474148,126647772.7,NA,NA,NA,NA,NA,NA,NA,NA,Not Assessed,Not Assessed,NOT ASSESSED,S,NA,NA,NA,NA,688.4591342,NA,NA,NA,NA,913172.7602,-370517.4939,AL,NA,NA,NA,MAN_MADE,RESERVOIR,166759059,22273142,22273142,SAP,SAP_MAN_MADE,APPS,SAP,Target,NO,>50,PROB,51.33189892,AL_>4,NLA07_RVT12,51.33189892,Include,NLA07RVT,No,REGULAR,0,0.0094,1595,22.75,7.226,19,199.9,2.83,5.927,0,0,0,0.449,8.34,1.799,56,3.527,7.777,10.418,NA,NA,4.5,12.2,0.775,0.03593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20059.227,370.3887,0,1650.6387,625.9797,191.3238,83.9061,60.0363,7565.3892,3003.7473,1522.5633,932.6583,748.7748,2605.0518,507.8682,175.2003,15.7005,SDMNTRY,SDMNTRY,1283.72,293.9790039,128.27,NA,NA,NA,NA,NA,NA,0,NA,NA,3,FAIR,NA,NA,L,NA,NA,NA,NA,NA,1,L,RESERVOIR,NA,NA,NA,NA,NA,3,ARTIFICIAL,2,0-05,0-05,25-75,25-May,0-05,25-75,0-05,0-05,NA,M,NA,NA,NA,4,ML,NA,L,NA,GOOD,M,NA,NA,L,NA,M,M,10,NA,MLMM,FAIR,MESOTROPHIC,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,138025,8981.169922,13417.59961,49618.89844,2356.870117,1545.380005,915.940002,2174.810059,59.6908,100.44,0.92647414829,3.50416806,17.3446155,1.21668999304,17.3446155,100.4369224,1305.679991,8.765000343333334,18.93166733,24.394999694000003,96.16999818,98.10333380000002,118.48000083666666,195.550994,2.28139,0.024427664,490,272169549.7,5556.638602,4543.682439,4031.354565,13.51789323,2.626293188,33.7624784,-86.05315833,10363.25848,6.5,SAP,RESERVOIR,Flow_through,NA,NA,NA,0.018464754399558865,0,0.08228825068882266,0.031206571419726194,0.00953794480714536,0.0041829179160293665,0.0029929518221215603,0.3771525792095578,0.14974392084002042,0.07590338850046416,0.04649522636141463,0.03732819814043682,0.12986800538226126,0.02531843325767239,0.008734150124528727,7.827071302398642e-4,0.12721568483172357,0.6027998885500424,0.15518643863993364,0.009516857254768592,NA,6.5,INDEX,0.8129133566428556,103.6325848,2.0154963304460427,449,NA,NA,>1200,NA
NLA12_AL-104,1,7368,NLA06608-0283,2012,2012-07-23,646490,YES,-19.86,-3.26,6.18,0.065072559,0.214594791,0.007455719,0.017050106,0.489015094,1.456339996,0.933541679,145663750.3,0,0,-1,0,0,0,-2,-2,Small,Small,SMALL,S,47.31474336,1.674996489,19.8,1.29666519,698.1088203,22.28,1.366982976,32.53195,-87.85232,759549.5573,-524956.9932,AL,Yes,MAN-MADE,NA,MAN_MADE,RESERVOIR,21677972,21677972,21677972,CPL,CPL_MAN_MADE,CPL,CPL,Target,YES,>50,PROB,101.4910459,AL_>4,NLA07_RVT12,101.4910459,Include,NLA07RVT,No,REGULAR,0.008,0.038,1177,22.31,32.048,14,345,2.68,8.229,0.08,0.086,0.006,0.344,7.99,2.269,37,2.698,31.17,56.28,NA,NA,5.36,10.85,0.75,0.07842,0.025,0.02,0.01,0,0.2,0.4,0,0.4,"GRADUAL, NEAR_VERTICAL",NA,0,NA,0,0.1,NA,0,0,0.017152962,0.006896552,0.750797524,0.025152962,5,1.7,0.378785099,-0.260055576,NA,0,0.03,0.03,NA,0,0.025,0.025,NA,0,0.04,0.04,NA,0,0.2475,0.2475,NA,0,0,0,NA,0,0,0,NA,0,0.035,0.035,0.8,0.8,0,0,1.7,1.7,1.7,1.7,0,0.131782946,0,0.1,0,0.1,0.6,0.1,0.171717172,0,0,0.3,0,0,0.1,0.4,0.404546521,0.498335061,0.714814815,0.604890983,NA,0,0.0675,0.0675,NA,0,0.34,0.34,NA,0,0.395861519,0.395861519,NA,0,0.03125,0.03125,NA,0,0.279190609,0.279190609,NA,0,0.293697872,0.293697872,NA,0,0.125,0.125,NA,0,0.2825,0.2825,NA,0,0.4075,0.4075,NA,0,0.815,0.815,NA,0,0.5075,0.5075,NA,0,0.37,0.37,NA,0,0.69,0.69,NA,0,1.2975,1.2975,NA,0,0.4075,0.4075,NA,0,0.9275,0.9275,2.572590566,5.24,0.077777778,0.077777778,0,0,0.071505255,0.358051802,0,0.350604354,0.064283033,5,2.9,0.384240235,-0.133731594,39858.4863,752.814,0,1883.4174,663.525,229.0203,86.3289,125.5878,9484.9623,5892.6942,3393.612,4447.206,1246.9149,5487.6681,2238.6078,3673.8,252.3276,SDMNTRY,SDMNTRY,471.11,124.865,14.73,NA,NA,NA,NA,NA,NA,0,NA,NA,2,FAIR,M,NA,NA,NA,M,NA,NA,NA,6,MM,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,2,0-05,0-05,0-05,25-75,0-05,25-May,0-05,25-May,NA,L,L,NA,NA,3,LLL,NA,L,NA,FAIR,H,NA,L,NA,L,NA,L,8,NA,HLLL,FAIR,MESOTROPHIC,Small,Fair,Poor,Fair,Fair,142566,9138.80957,14385.2002,60906.80078,2457.919922,1668.199951,1030.660034,2305.75,60.965099,114.8,0.93354167851,3.587239665,17.87230741,1.4563399963330002,17.87230741,114.7976919,1492.369995,9.74666659,19.27499962,24.426999664,158.85333253333334,116.76667147999996,135.20332846666668,86.8395,1.7418,0.014702004,586,NA,NA,NA,NA,NA,NA,32.51586852,-87.86108477,4731.474336,19.8,CPL,RESERVOIR,Flow_through,10-20,4,4,0.01888716983213685,0,0.04725260728227906,0.016647019533202898,0.005745835360536509,0.002165885060216148,0.00315084218338718,0.23796594352856798,0.14784039101856208,0.08514151727834181,0.11157488436784918,0.031283548768383615,0.1376787883688398,0.056163894011198326,0.09217108678811017,0.006330586618388466,0.07181134723623461,0.4709478518254719,0.1938426823800381,0.09850167340649864,28.62990775681656,19.8,NLA,1.2966651902615312,47.31474336,1.6749964887759112,344,0,-2,>1200,>1200_MAN-MADE
