"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"1","L_HorizDD_use","~","L_VertDD_use",0.906606208102412,0.0373760842920848,24.2563185864391,0,0.833350429006792,0.979861987198031
"2","L_HorizDD_use","~","L_DpthMx_mod",-0.00877839843622424,0.0555478775446917,-0.158033012677424,0.874430785213995,-0.117650237841461,0.100093440969013
"3","L_HorizDD_use","~","L_LkAreakm2",0.00393607530169741,0.0644232554145885,0.0610971189885895,0.951281863580449,-0.122331185077721,0.130203335681116
"4","L_HorizDD_use","~","L_SLD",-0.0319321823737774,0.0609853261043146,-0.523604355565105,0.600553751447203,-0.151461225123664,0.0875968603761096
"5","L_HorizDD_use","~","bffFlat_grad",0.2345118415838,0.0331971877971524,7.06420805933195,1.6153745008296e-12,0.169446549113369,0.299577134054231
"6","L_HorizDD_use","~","Temp_degC_avg_yr",-0.0235085325156038,0.0531087982882606,-0.44264854926684,0.658019962709016,-0.127599864422797,0.0805827993915894
"7","L_HorizDD_use","~","Precip_mm_total_yr_sc",0.153237367440088,0.0308898891375048,4.96076132737026,7.02174254074706e-07,0.0926942972441439,0.213780437636033
"8","L_HorizDD_use","~","PHDI",-0.15569154931922,0.087184587496847,-1.78576917995798,0.0741366388590867,-0.326570200820021,0.0151871021815817
"9","L_HorizDD_use","~","HydrAP",0.00407732078599773,0.0447150109724444,0.0911846088668161,0.927345904346446,-0.0835624902883066,0.0917171318603021
"10","L_HorizDD_use","~","hydrap_phdi",0.0759110270568659,0.0727021853094764,1.0441367991035,0.296422102457817,-0.0665826377470649,0.218404691860797
"11","L_VertDD_use","~","L_LkAreakm2",0.216648284220174,0.0982848955408435,2.20428869591811,0.0275040474245551,0.0240134287358389,0.409283139704508
"12","L_VertDD_use","~","L_DpthMx_mod",0.144043670654718,0.0643264164991753,2.23926154283077,0.0251389035718479,0.0179662110618115,0.270121130247625
"13","L_VertDD_use","~","L_SLD",0.0559966701424838,0.101846909964179,0.549812165751309,0.58244821343367,-0.143619605324,0.255612945608968
"14","L_VertDD_use","~","L_EI",-0.00182648837148896,0.0701338929232579,-0.0260428773501499,0.97922313885679,-0.139286392596663,0.135633415853685
"15","L_VertDD_use","~","L_inflow",-0.0794718067236492,0.0670090517644296,-1.18598614114153,0.235627772614726,-0.210807134820111,0.0518635213728129
"16","L_VertDD_use","~","BFIWs",0.0528604838228429,0.0633240230686509,0.834761931748014,0.403851763754312,-0.0712523207478964,0.176973288393582
"17","L_VertDD_use","~","Temp_degC_avg_yr",0.163276431498354,0.0988895334703214,1.65109921918437,0.0987183167375354,-0.0305434925514438,0.357096355548153
"18","L_VertDD_use","~","Precip_mm_total_yr_sc",-0.357304593816581,0.0573014306706016,-6.23552657647508,4.50260939643954e-10,-0.469613334193579,-0.244995853439583
"19","L_VertDD_use","~","PHDI",0.163640246337976,0.147689088812455,1.10800498299354,0.267859663884393,-0.125825048643973,0.453105541319925
"20","L_VertDD_use","~","HydrAP",0.090868618993874,0.0904882746852088,1.00420324412183,0.315280658759337,-0.0864851404123027,0.268222378400051
"21","L_VertDD_use","~","hydrap_phdi",-0.0265045404804221,0.119578981764867,-0.221648822303396,0.824587272952464,-0.260875038047534,0.20786595708669
"22","L_EI","~","L_LkAreakm2",0.032076379417041,0.0692867828946233,0.462950913247412,0.643399552274337,-0.103723219661066,0.167875978495149
"23","L_EI","~","L_DpthMx_mod",-0.29601193288941,0.0756055679994362,-3.91521339925146,9.03242820768924e-05,-0.444196123198999,-0.147827742579821
"24","L_EI","~","bffFlat_grad",-0.0100608416297835,0.0666786356351393,-0.150885535283531,0.880066011017467,-0.140748566012926,0.120626882753359
"25","L_EI","~","L_inflow",-0.371395300824969,0.0586875287977368,-6.32835132835395,2.47794451624372e-10,-0.48642074361019,-0.256369858039747
"26","L_EI","~","BFIWs",-0.138239197892748,0.0608426516106915,-2.27207714051134,0.0230818515321378,-0.257488603773621,-0.0189897920118745
"27","L_EI","~","Temp_degC_avg_yr",0.246167264791138,0.0880351539878226,2.79623824847502,0.00517012717481657,0.0736215336015678,0.418712995980708
"28","L_EI","~","Precip_mm_total_yr_sc",0.0405191676410436,0.0646871576599203,0.62638658285258,0.531061407860067,-0.0862653316346645,0.167303666916752
"29","L_EI","~","PHDI",-0.381511592592019,0.166697391129151,-2.28864765073881,0.0220998329086073,-0.708232475521941,-0.0547907096620969
"30","L_EI","~","HydrAP",-0.314782815662726,0.0996399701625825,-3.15920222726979,0.00158201673867597,-0.510073568602033,-0.119492062723418
"31","L_EI","~","hydrap_phdi",0.311481323348461,0.167121745530914,1.86379888720612,0.0623499520927555,-0.0160712789255978,0.639033925622521
"32","L_HorizDD_use","~~","L_HorizDD_use",0.297550538073628,0.0549117424240603,5.41870508817168,6.00322478394588e-08,0.18992550059413,0.405175575553127
"33","L_VertDD_use","~~","L_VertDD_use",0.638109665613926,0.0440498469887391,14.4860813200339,0,0.551773551991497,0.724445779236355
"34","L_EI","~~","L_EI",0.678139899907212,0.0432255627611361,15.6883995624211,0,0.593419353683909,0.762860446130515
"35","L_DpthMx_mod","~~","L_DpthMx_mod",1,0,NA,NA,1,1
"36","L_DpthMx_mod","~~","L_LkAreakm2",0.554474203919041,0,NA,NA,0.554474203919041,0.554474203919041
"37","L_DpthMx_mod","~~","L_SLD",0.396038851816885,0,NA,NA,0.396038851816885,0.396038851816885
"38","L_DpthMx_mod","~~","bffFlat_grad",-0.425592518576539,0,NA,NA,-0.425592518576539,-0.425592518576539
