"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"1","L_HorizDD_use","~","L_VertDD_use",0.74493446879747,0.0461434807422867,16.1438724780638,0,0.654494908421271,0.83537402917367
"2","L_HorizDD_use","~","L_DpthMx_mod",-0.119146642749552,0.0314612957598657,-3.78708631897941,0.000152424159842512,-0.180809649345852,-0.0574836361532529
"3","L_HorizDD_use","~","L_LkAreakm2",0.00347241855843116,0.0636128842137288,0.0545867177907608,0.956467720648917,-0.121206543453194,0.128151380570056
"4","L_HorizDD_use","~","L_SLD",-0.00776206489734492,0.0491927315965046,-0.157788857122471,0.874623179387727,-0.104178047127639,0.0886539173329497
"5","L_HorizDD_use","~","bffFlat_grad",0.169458571053803,0.0288751753471717,5.86865946323687,4.39332725754582e-09,0.112864267326068,0.226052874781539
"6","L_HorizDD_use","~","Temp_degC_avg_yr",-0.114177660575068,0.0648186753634658,-1.76149327234513,0.0781549506955888,-0.241219929813055,0.0128646086629187
"7","L_HorizDD_use","~","Precip_mm_total_yr_sc",-0.0193979606292041,0.038845255916052,-0.499364984777672,0.617522282097102,-0.0955332631949075,0.0567373419364993
"8","L_HorizDD_use","~","PHDI",-0.00762335093165266,0.0720654229414342,-0.105783753435375,0.91575392733671,-0.14886898442751,0.133622282564205
"9","L_HorizDD_use","~","HydrAP",-0.0193676654560422,0.0459610394909016,-0.421393111874161,0.67346804816737,-0.109449647550232,0.070714316638148
"10","L_HorizDD_use","~","hydrap_phdi",-0.0376795941745575,0.060688342422639,-0.620870379226268,0.534684911833821,-0.156626559604364,0.0812673712552492
"11","L_VertDD_use","~","L_LkAreakm2",0.263758191263247,0.0643289053462478,4.10015046647504,4.12881603353288e-05,0.137675853619715,0.389840528906779
"12","L_VertDD_use","~","L_DpthMx_mod",0.0199073711932961,0.0547815003829393,0.363395873682494,0.716309183731004,-0.0874623965763321,0.127277138962924
"13","L_VertDD_use","~","L_SLD",0.00712539010181758,0.0726905992203975,0.0980235433224788,0.92191359852544,-0.135345566384797,0.149596346588432
"14","L_VertDD_use","~","L_EI",0.206897285918284,0.0531438260441943,3.89315751835837,9.89478577986258e-05,0.102737300871002,0.311057270965567
"15","L_VertDD_use","~","L_inflow",0.1604300651457,0.0698402552226255,2.29710021296897,0.0216130536347121,0.0235456802382691,0.297314450053132
"16","L_VertDD_use","~","BFIWs",-0.15999630676858,0.0639223261722238,-2.50298004389745,0.0123152487881208,-0.285281763874161,-0.0347108496629992
"17","L_VertDD_use","~","Temp_degC_avg_yr",0.290917220510983,0.0964437895085132,3.01644327741087,0.0025575906451214,0.101890866541736,0.479943574480231
"18","L_VertDD_use","~","Precip_mm_total_yr_sc",0.00922263693069739,0.0777691851525386,0.118589861943492,0.905600297666222,-0.143202165075305,0.1616474389367
"19","L_VertDD_use","~","PHDI",-0.475484886011093,0.0847347799494761,-5.61144887960534,2.00639562741856e-08,-0.641562002949993,-0.309407769072193
"20","L_VertDD_use","~","HydrAP",-0.189332969193601,0.0694083787611239,-2.72781143390786,0.00637560422114469,-0.325370891790719,-0.0532950465964835
"21","L_VertDD_use","~","hydrap_phdi",0.311620207001763,0.0913251770038594,3.41220479636841,0.000644396806161573,0.132626149192453,0.490614264811073
"22","L_EI","~","L_LkAreakm2",0.0459521681313758,0.0456122287257768,1.00745281287706,0.31371722279904,-0.0434461574257499,0.135350493688501
"23","L_EI","~","L_DpthMx_mod",-0.200038900597219,0.044332519020207,-4.51223853320945,6.41469877060707e-06,-0.286929041220762,-0.113148759973676
"24","L_EI","~","bffFlat_grad",0.0577991021215999,0.0335611614056837,1.72220208421665,0.0850329174353042,-0.0079795655128758,0.123577769756076
"25","L_EI","~","L_inflow",-0.520985946965239,0.0492501723909785,-10.5783578345539,0,-0.617514511083945,-0.424457382846532
"26","L_EI","~","BFIWs",-0.0812621332187998,0.0555831354652822,-1.46199260870335,0.143743235329096,-0.190203076878564,0.0276788104409643
"27","L_EI","~","Temp_degC_avg_yr",-0.0356229823291957,0.0843257892398888,-0.422444695155547,0.67270046024988,-0.200898492207293,0.129652527548901
"28","L_EI","~","Precip_mm_total_yr_sc",-0.0633908568713232,0.0749962426575392,-0.845253770389397,0.397969166437866,-0.210380791455927,0.0835990777132801
"29","L_EI","~","PHDI",0.0668425886457481,0.0656803943305652,1.01769469149856,0.30882307082315,-0.0618886187325485,0.195573796024045
"30","L_EI","~","HydrAP",0.00082397568445656,0.0628028340573612,0.0131200398329792,0.98953202309932,-0.122267317195017,0.12391526856393
"31","L_EI","~","hydrap_phdi",0.0114649750576976,0.0630607597997598,0.18180838756309,0.855733101905142,-0.112131842987563,0.135061793102958
"32","L_HorizDD_use","~~","L_HorizDD_use",0.426638546870225,0.0504187161308253,8.46190818828456,0,0.327819679107059,0.525457414633391
"33","L_VertDD_use","~~","L_VertDD_use",0.792525443260406,0.0352891581453269,22.4580433456828,0,0.723359964250827,0.861690922269985
"34","L_EI","~~","L_EI",0.582234220793967,0.0379426474650995,15.3451132088112,0,0.507867998284272,0.656600443303662
"35","L_DpthMx_mod","~~","L_DpthMx_mod",1,0,NA,NA,1,1
"36","L_DpthMx_mod","~~","L_LkAreakm2",0.338542255511433,0,NA,NA,0.338542255511433,0.338542255511433
"37","L_DpthMx_mod","~~","L_SLD",0.189275630049255,0,NA,NA,0.189275630049255,0.189275630049255
"38","L_DpthMx_mod","~~","bffFlat_grad",-0.159821417725907,0,NA,NA,-0.159821417725907,-0.159821417725907
