"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"1","L_HorizDD_use","~","L_VertDD_use",0.794875977273962,0.027889927349396,28.5004678325623,0,0.740212724137707,0.849539230410216
"2","L_HorizDD_use","~","L_DpthMx_mod",-0.191632832860301,0.0337612010215648,-5.6761260577755,1.37779263553739e-08,-0.257803570937384,-0.125462094783217
"3","L_HorizDD_use","~","L_LkAreakm2",0.143379338362483,0.0388172075617678,3.69370563645856,0.000221009628827762,0.0672990095610027,0.219459667163964
"4","L_HorizDD_use","~","L_SLD",-0.109644271865166,0.036262594323751,-3.02361907386621,0.00249770714813402,-0.180717650725705,-0.0385708930046274
"5","L_HorizDD_use","~","bffFlat_grad",0.119958738896156,0.0306730012208068,3.91089016795601,9.19565836861036e-05,0.0598407612056215,0.18007671658669
"6","L_HorizDD_use","~","Temp_degC_avg_yr",-0.083843677051925,0.0283824629771445,-2.95406628802587,0.00313616633498159,-0.13947228227967,-0.0282150718241803
"7","L_HorizDD_use","~","Precip_mm_total_yr_sc",-0.0229018487618972,0.0283302541075062,-0.808388399023545,0.418867028155583,-0.0784281264854774,0.032624428961683
"8","L_HorizDD_use","~","PHDI",-0.0310908131596367,0.04128657791685,-0.753048926027551,0.451420514003799,-0.112011018921569,0.049829392602296
"9","L_HorizDD_use","~","HydrAP",0.178927359396866,0.0424783231920855,4.2122039184024,2.52891082914708e-05,0.0956713758167259,0.262183342977006
"10","L_HorizDD_use","~","hydrap_phdi",0.107907199241302,0.0575818903858809,1.87397806008399,0.0609334491696909,-0.00495123207675777,0.220765630559362
"11","L_VertDD_use","~","L_LkAreakm2",0.157804959502509,0.0686544363437468,2.29853987457407,0.0215310811278653,0.023244736889868,0.292365182115151
"12","L_VertDD_use","~","L_DpthMx_mod",0.0406831755860331,0.0518451653080882,0.784705292080267,0.432626379259808,-0.0609314811903453,0.142297832362412
"13","L_VertDD_use","~","L_SLD",0.189407169518899,0.0600479889406402,3.15426332938703,0.00160903827870307,0.0717152738511852,0.307099065186614
"14","L_VertDD_use","~","L_EI",0.0814869930771434,0.0529752043704843,1.53821007479765,0.123997258425118,-0.0223424995626546,0.185316485716941
"15","L_VertDD_use","~","L_inflow",0.0474365965355045,0.0544171724522609,0.8717210835811,0.383360555477778,-0.0592191016114321,0.154092294682441
"16","L_VertDD_use","~","BFIWs",0.188318166037342,0.0564292373163065,3.33724457379691,0.000846134553084577,0.0777188932223177,0.298917438852366
"17","L_VertDD_use","~","Temp_degC_avg_yr",-0.0180703389599733,0.0615778783631397,-0.293455043277199,0.769174357821449,-0.138760762796115,0.102620084876169
"18","L_VertDD_use","~","Precip_mm_total_yr_sc",-0.00660259438531591,0.0545231032681673,-0.121097186138537,0.90361405791142,-0.113465913116282,0.10026072434565
"19","L_VertDD_use","~","PHDI",-0.149395663781251,0.0702358252567059,-2.12705785452399,0.0334152764764981,-0.287055351708843,-0.0117359758536585
"20","L_VertDD_use","~","HydrAP",0.395367500063343,0.0631093621078492,6.26479949817413,3.73305386602851e-10,0.271675423244662,0.519059576882024
"21","L_VertDD_use","~","hydrap_phdi",0.00179049176176413,0.084824375665826,0.0211082221084414,0.983159326063103,-0.164462229554351,0.168043213077879
"22","L_EI","~","L_LkAreakm2",0.0421861980194397,0.0580533471849711,0.726679856805241,0.467422095783558,-0.0715962716451033,0.155968667683983
"23","L_EI","~","L_DpthMx_mod",-0.279821146382227,0.0573828207656612,-4.87639231826812,1.08043624114096e-06,-0.39228940841424,-0.167352884350214
"24","L_EI","~","bffFlat_grad",0.148071937779799,0.0483697825556097,3.06124877881275,0.00220415871820312,0.0532689060307698,0.242874969528827
"25","L_EI","~","L_inflow",-0.267905332322565,0.049558684291382,-5.40582011312904,6.45125191045537e-08,-0.365038568654865,-0.170772095990265
"26","L_EI","~","BFIWs",-0.0928301950107117,0.0596895736155403,-1.55521625281879,0.119894574766257,-0.209819609549723,0.0241592195282995
"27","L_EI","~","Temp_degC_avg_yr",0.146281679140297,0.0546261028465667,2.67787141160649,0.00740916567387062,0.0392164849452453,0.253346873335349
"28","L_EI","~","Precip_mm_total_yr_sc",-0.16192045692105,0.063577228560451,-2.54683100517808,0.0108706062470276,-0.286529535136405,-0.0373113787056945
"29","L_EI","~","PHDI",0.0697010107891793,0.105097930980378,0.663200599088795,0.507202087859094,-0.136287148782037,0.275689170360396
"30","L_EI","~","HydrAP",-0.187017462858704,0.0626453678247391,-2.98533585726429,0.00283267118974329,-0.309800127593457,-0.0642347981239511
"31","L_EI","~","hydrap_phdi",-0.0921369059013292,0.101398125035387,-0.908664789109011,0.363527095829716,-0.290873579070577,0.106599767267919
"32","L_HorizDD_use","~~","L_HorizDD_use",0.209150773724329,0.0209369873557264,9.98953527414371,0,0.168115032562335,0.250186514886324
"33","L_VertDD_use","~~","L_VertDD_use",0.617828042663327,0.0408013991007251,15.1423249270966,0,0.537858769907061,0.697797315419593
"34","L_EI","~~","L_EI",0.639385268066293,0.0384846458881075,16.6140353720619,0,0.563956748167825,0.714813787964762
"35","L_DpthMx_mod","~~","L_DpthMx_mod",1,0,NA,NA,1,1
"36","L_DpthMx_mod","~~","L_LkAreakm2",0.457051863209938,0,NA,NA,0.457051863209938,0.457051863209938
"37","L_DpthMx_mod","~~","L_SLD",0.266987684453105,0,NA,NA,0.266987684453105,0.266987684453105
"38","L_DpthMx_mod","~~","bffFlat_grad",-0.378835367628963,0,NA,NA,-0.378835367628963,-0.378835367628963
