"","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"70","bffFlat_grad","~~","hydrap_phdiinv","",-0.0147973135775075,0,NA,NA,-0.0147973135775075,-0.0147973135775075
"71","bffFlat_grad","~~","L_inflow","",-0.0844095764845609,0,NA,NA,-0.0844095764845609,-0.0844095764845609
"72","bffFlat_grad","~~","BFIWs","",0.262602247445228,0,NA,NA,0.262602247445228,0.262602247445228
"73","Temp_degC_avg_yr","~~","Temp_degC_avg_yr","",1,0,NA,NA,1,1
"74","Temp_degC_avg_yr","~~","Precip_mm_total_yr_sc","",-0.287481747647005,0,NA,NA,-0.287481747647005,-0.287481747647005
"75","Temp_degC_avg_yr","~~","PHDI_inv","",0.188534894687888,0,NA,NA,0.188534894687888,0.188534894687888
"76","Temp_degC_avg_yr","~~","HydrAP","",0.334258602318888,0,NA,NA,0.334258602318888,0.334258602318888
"77","Temp_degC_avg_yr","~~","hydrap_phdiinv","",0.352007155171479,0,NA,NA,0.352007155171479,0.352007155171479
"78","Temp_degC_avg_yr","~~","L_inflow","",-0.238156505069774,0,NA,NA,-0.238156505069774,-0.238156505069774
"79","Temp_degC_avg_yr","~~","BFIWs","",-0.589672131487788,0,NA,NA,-0.589672131487788,-0.589672131487788
"80","Precip_mm_total_yr_sc","~~","Precip_mm_total_yr_sc","",1,0,NA,NA,1,1
"81","Precip_mm_total_yr_sc","~~","PHDI_inv","",-0.477846206062899,0,NA,NA,-0.477846206062899,-0.477846206062899
"82","Precip_mm_total_yr_sc","~~","HydrAP","",-0.432844428715707,0,NA,NA,-0.432844428715707,-0.432844428715707
"83","Precip_mm_total_yr_sc","~~","hydrap_phdiinv","",-0.42443394659813,0,NA,NA,-0.42443394659813,-0.42443394659813
"84","Precip_mm_total_yr_sc","~~","L_inflow","",0.358764855381742,0,NA,NA,0.358764855381742,0.358764855381742
"85","Precip_mm_total_yr_sc","~~","BFIWs","",0.0987694296213352,0,NA,NA,0.0987694296213352,0.0987694296213352
"86","PHDI_inv","~~","PHDI_inv","",1,0,NA,NA,1,1
"87","PHDI_inv","~~","HydrAP","",0.18472852578616,0,NA,NA,0.18472852578616,0.18472852578616
"88","PHDI_inv","~~","hydrap_phdiinv","",0.778483772903135,0,NA,NA,0.778483772903135,0.778483772903135
"89","PHDI_inv","~~","L_inflow","",-0.27906860491064,0,NA,NA,-0.27906860491064,-0.27906860491064
"90","PHDI_inv","~~","BFIWs","",-0.223050541581286,0,NA,NA,-0.223050541581286,-0.223050541581286
"91","HydrAP","~~","HydrAP","",1,0,NA,NA,1,1
"92","HydrAP","~~","hydrap_phdiinv","",0.532691182097674,0,NA,NA,0.532691182097674,0.532691182097674
"93","HydrAP","~~","L_inflow","",0.0114432271050199,0,NA,NA,0.0114432271050199,0.0114432271050199
"94","HydrAP","~~","BFIWs","",-0.213767389482258,0,NA,NA,-0.213767389482258,-0.213767389482258
"95","hydrap_phdiinv","~~","hydrap_phdiinv","",1,0,NA,NA,1,1
"96","hydrap_phdiinv","~~","L_inflow","",-0.198703019396437,0,NA,NA,-0.198703019396437,-0.198703019396437
"97","hydrap_phdiinv","~~","BFIWs","",-0.323269155910514,0,NA,NA,-0.323269155910514,-0.323269155910514
"98","L_inflow","~~","L_inflow","",1,0,NA,NA,1,1
"99","L_inflow","~~","BFIWs","",0.261132570713062,0,NA,NA,0.261132570713062,0.261132570713062
"100","BFIWs","~~","BFIWs","",1,0,NA,NA,1,1
"101","L_HorizDD_use","~1","","",1.48256393464234,0.200702460211584,7.38687474522928,1.50324197534246e-13,1.08919434101905,1.87593352826563
"102","L_VertDD_use","~1","","",-1.88271184850694,0.434683820990573,-4.3312213558272,1.48284515744113e-05,-2.73467648231072,-1.03074721470316
"103","L_EI","~1","","",-1.22430468788734,0.501671133724959,-2.44045273005196,0.0146688655589657,-2.20756204207164,-0.241047333703043
"104","L_DpthMx_mod","~1","","",1.91147892508847,0,NA,NA,1.91147892508847,1.91147892508847
"105","L_LkAreakm2","~1","","",-0.247689373040145,0,NA,NA,-0.247689373040145,-0.247689373040145
"106","L_SLD","~1","","",1.43615593063747,0,NA,NA,1.43615593063747,1.43615593063747
"107","bffFlat_grad","~1","","",2.5050359264014,0,NA,NA,2.5050359264014,2.5050359264014
"108","Temp_degC_avg_yr","~1","","",2.10699043093315,0,NA,NA,2.10699043093315,2.10699043093315
"109","Precip_mm_total_yr_sc","~1","","",1.17525728885239,0,NA,NA,1.17525728885239,1.17525728885239
"110","PHDI_inv","~1","","",0.73938091880713,0,NA,NA,0.73938091880713,0.73938091880713
"111","HydrAP","~1","","",1.46668341045254,0,NA,NA,1.46668341045254,1.46668341045254
"112","hydrap_phdiinv","~1","","",0.636832144899104,0,NA,NA,0.636832144899104,0.636832144899104
"113","L_inflow","~1","","",0.817397906585453,0,NA,NA,0.817397906585453,0.817397906585453
"114","BFIWs","~1","","",4.267792210279,0,NA,NA,4.267792210279,4.267792210279
"115","area_horiz",":=","a*p+q*h*a","area_horiz",0.128167851679703,0.0580694645109264,2.20714712558761,0.0273037823426014,0.0143537926367605,0.241981910722645
"116","zmax_horiz",":=","a*m+n*h*a","zmax_horiz",0.0142134929315451,0.0408918361931253,0.347587544477513,0.728149961757941,-0.065933033268692,0.0943600191317823
"117","sld_horiz",":=","a*s","sld_horiz",0.150555216982389,0.0516819896329443,2.91310799084288,0.00357850824107753,0.0492603786524458,0.251850055312332
"118","bank_horiz",":=","u*h*a","bank_horiz",0.00959092893027407,0.00650528433067112,1.47432893671607,0.140393047698522,-0.00315919406703408,0.0223410519275822
"119","ei_horiz",":=","a*h","ei_horiz",0.0647721054712735,0.0392810176090204,1.6489416367971,0.0991595920110804,-0.01221727431849,0.141761485261037
"120","inflow_horiz",":=","a*v+w*h*a","inflow_horiz",0.0203534254045687,0.0434358892820505,0.468585442614146,0.639365984701893,-0.0647793532247195,0.105486204033857
"121","base_horiz",":=","a*y+x*h*a","base_horiz",0.143676786871324,0.0467772760782492,3.07150819622291,0.00212980316811717,0.0519950104630688,0.23535856327958
"122","temp_horiz",":=","a*j+i*h*a","temp_horiz",-0.00488870740183465,0.049236093850047,-0.0992911301356207,0.920907120742995,-0.101389678087361,0.0916122632836914
"123","precip_horiz",":=","a*c+alpha*h*a","precip_horiz",-0.0157361367700994,0.0434492670782034,-0.362172663160836,0.71722300649195,-0.10089513539804,0.0694228618578411
"124","phdi_horiz",":=","a*b+beta*h*a","phdi_horiz",0.114236355109025,0.0576666926026476,1.98097636526809,0.0475939241416869,0.00121171450029367,0.227260995717757
"125","hydrap_horiz",":=","a*f+k*h*a","hydrap_horiz",0.302154648226437,0.0499774354438389,6.04582139005464,1.48650713960308e-09,0.204200674716837,0.400108621736036
"126","inter_horiz",":=","a*eps+gamma*h*a","inter_horiz",0.00454463171736092,0.0689942588232373,0.0658697085072574,0.947481557299134,-0.130681630716219,0.139770894150941
"127","area_vert",":=","h*q","area_vert",0.00343762688336035,0.00501043922760178,0.68609292064116,0.492654514856739,-0.00638265354946583,0.0132579073161865
"128","zmax_vert",":=","h*n","zmax_vert",-0.0228017956007635,0.015432123294522,-1.4775540063795,0.13952719277096,-0.0530482014630082,0.00744461026148127
"129","bank_vert",":=","h*u","bank_vert",0.0120659432645349,0.00822142096279553,1.46762260674122,0.142206763773046,-0.00404774572428701,0.0281796322533567
"130","inflow_vert",":=","h*w","inflow_vert",-0.0218308148797801,0.0137598097132364,-1.58656371961159,0.112611489870831,-0.0487995463518479,0.00513791659228771
"131","base_vert",":=","h*x","base_vert",-0.00756446291528565,0.00664511534814846,-1.13834937679349,0.254974623566543,-0.020588649670771,0.00545972384019967
"132","temp_vert",":=","h*i","temp_vert",0.0119200693243685,0.0083599878938696,1.42584767773521,0.153912315139348,-0.00446520585880681,0.0283053445075437
"133","precip_vert",":=","h*alpha","precip_vert",-0.0131944214884129,0.00932118440737802,-1.41553057119748,0.156912991498018,-0.0314636072201301,0.00507476424330439
"134","phdi_vert",":=","h*beta","phdi_vert",-0.00567973015502657,0.00908666665131705,-0.625062013714713,0.531930357924805,-0.0234892695311292,0.012129809221076
"135","hydrap_vert",":=","h*k","hydrap_vert",-0.0152395030949349,0.0107154210086255,-1.42220292442711,0.154967350064571,-0.0362413423510248,0.00576233616115502
"136","inter_vert",":=","h*gamma","inter_vert",0.00750796208061448,0.00943171370999418,0.796033712585951,0.426012440717073,-0.0109778571034668,0.0259937812646957
"137","total_area_horiz",":=","o+area_horiz","total_area_horiz",0.271547193134154,0.0689515541543206,3.93823165358106,8.2084327000187e-05,0.136404630313623,0.406689755954686
"138","total_zmax_horiz",":=","l+zmax_horiz","total_zmax_horiz",-0.177419388586963,0.0538095591327486,-3.29717231373831,0.000976635634448275,-0.282884186511129,-0.0719545906627976
"139","total_sld_horiz",":=","r+sld_horiz","total_sld_horiz",0.0409109340028686,0.0619775445801686,0.660092849434361,0.509194247123021,-0.0805628212244875,0.162384689230225
"140","total_bank_horiz",":=","t+bank_horiz","total_bank_horiz",0.129549649034635,0.0314043923793408,4.12520794765826,3.703999365956e-05,0.0679981710147631,0.191101127054507
"141","total_vert_horiz",":=","a","total_vert_horiz",0.794876017564616,0.0290790336577011,27.335021752145,0,0.737882158890294,0.851869876238938
"142","total_ei_horiz",":=","ei_horiz","total_ei_horiz",0.0647721054712735,0.0392810176090204,1.6489416367971,0.0991595920110804,-0.01221727431849,0.141761485261037
"143","total_inflow_horiz",":=","inflow_horiz","total_inflow_horiz",0.0203534254045687,0.0434358892820505,0.468585442614146,0.639365984701893,-0.0647793532247195,0.105486204033857
"144","total_base_horiz",":=","base_horiz","total_base_horiz",0.143676786871324,0.0467772760782492,3.07150819622291,0.00212980316811717,0.0519950104630688,0.23535856327958
"145","total_temp_horiz",":=","z+temp_horiz","total_temp_horiz",-0.0887323818194888,0.0594360512023738,-1.49290506392095,0.135462039413081,-0.20522490155942,0.0277601379204424
"146","total_precip_horiz",":=","e+precip_horiz","total_precip_horiz",-0.0386379382762739,0.0490500910078244,-0.787724089443798,0.430858111747832,-0.134774350090022,0.0574984735374738
"147","total_phdi_horiz",":=","d+phdi_horiz","total_phdi_horiz",0.145327215797692,0.0630599153473848,2.30458945269927,0.0211895772388901,0.021732052848673,0.268922378746711
"148","total_hydrap_horiz",":=","g+hydrap_horiz","total_hydrap_horiz",0.481081987515692,0.0627207164180118,7.67022468795554,1.70974345792274e-14,0.358151642251839,0.604012332779546
"149","total_inter_horiz",":=","delta+inter_horiz","total_inter_horiz",-0.103362613666296,0.0877741441221926,-1.17759751120333,0.238957102540438,-0.275396774919622,0.0686715475870294
"150","total_area_vert",":=","p+area_vert","total_area_vert",0.161242569718471,0.0738310307282379,2.18394038560809,0.0289666289103836,0.0165364085496544,0.305948730887287
"151","total_zmax_vert",":=","m+zmax_vert","total_zmax_vert",0.0178813961139414,0.051277250766802,0.348719867905208,0.727299627063365,-0.0826201686152193,0.118382960843102
"152","total_sld_vert",":=","s","total_sld_vert",0.189407169993213,0.0628424547050412,3.01400018319174,0.00257827650265319,0.0662382220712422,0.312576117915183
"153","total_bank_vert",":=","bank_vert","total_bank_vert",0.0120659432645349,0.00822142096279553,1.46762260674122,0.142206763773046,-0.00404774572428701,0.0281796322533567
"154","total_ei_vert",":=","h","total_ei_vert",0.0814870546349175,0.0496781870589397,1.64029847824839,0.100943121884763,-0.015880402817848,0.178854512087683
"155","total_inflow_vert",":=","v+inflow_vert","total_inflow_vert",0.025605786254476,0.0546672122579208,0.468393854321077,0.639502962127214,-0.0815399809062554,0.132751553415207
"156","total_base_vert",":=","y+base_vert","total_base_vert",0.180753707114638,0.0576190873929993,3.13704564395096,0.00170659556908448,0.0678223710022934,0.293685043226982
"157","total_temp_vert",":=","j+temp_vert","total_temp_vert",-0.00615027663913289,0.0620104638687967,-0.0991812712794054,0.920994344885105,-0.127688552486597,0.115387999208331
"158","total_precip_vert",":=","c+precip_vert","total_precip_vert",-0.0197969701215953,0.0546787735819492,-0.362059512763666,0.717307558134194,-0.126965397061036,0.0873714568178452
"159","total_phdi_vert",":=","b+phdi_vert","total_phdi_vert",0.143715941335139,0.0721397337250934,1.99218840871807,0.046350389553323,0.00232466137964654,0.285107221290632
"160","total_hydrap_vert",":=","f+hydrap_vert","total_hydrap_vert",0.380128021917423,0.0634988503336427,5.98637644492951,2.14567452694325e-09,0.255672562203784,0.504583481631062
"161","total_inter_vert",":=","eps+inter_vert","total_inter_vert",0.00571740952920558,0.0868047537894103,0.0658651661299115,0.947485173738377,-0.164416781584905,0.175851600643316
