"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"1","L_HorizDD_use","~","L_VertDD_use",0.731649891408672,0.0388963324337272,18.8102539655964,0,0.65541448070787,0.807885302109475
"2","L_HorizDD_use","~","L_DpthMx_mod",-0.182768924079595,0.0288788759409664,-6.32881018129681,2.47058817848256e-10,-0.23937048083789,-0.126167367321301
"3","L_HorizDD_use","~","L_LkAreakm2",0.0933927909610739,0.0544221108861183,1.71608174399013,0.0861470820799475,-0.0132725863383631,0.200058168260511
"4","L_HorizDD_use","~","L_SLD",-0.117851866920234,0.0342378459104631,-3.44215191657892,0.000577106052503273,-0.184956811812974,-0.0507469220274945
"5","L_HorizDD_use","~","bffFlat_grad",0.135352751742587,0.0224916363673398,6.01791481651079,1.76678116581286e-09,0.0912699545092298,0.179435548975944
"6","L_HorizDD_use","~","Temp_degC_avg_yr",0.0011487995639418,0.0399014303508747,0.0287909369122807,0.977031329181435,-0.0770565668554061,0.0793541659832897
"7","L_HorizDD_use","~","Precip_mm_total_yr_sc",0.0244708370613179,0.0301605411066205,0.811352719926711,0.41716314249031,-0.0346427372618981,0.083584411384534
"8","L_HorizDD_use","~","PHDI",-0.109413831819197,0.030710146277377,-3.56279096917874,0.000366932848761659,-0.169604612482813,-0.0492230511555812
"9","L_HorizDD_use","~","HydrAP",0.0414896226569464,0.0302766006978425,1.37035273777954,0.170576817836914,-0.017851424285125,0.100830669599018
"10","L_VertDD_use","~","L_LkAreakm2",0.189916264725226,0.0619343346800707,3.06641325375111,0.00216643660654414,0.0685271993458372,0.311305330104614
"11","L_VertDD_use","~","L_DpthMx_mod",0.0517963881165632,0.0575995713326722,0.899249541587868,0.368519757385021,-0.0610966972204201,0.164689473453547
"12","L_VertDD_use","~","L_SLD",0.0670961915817451,0.0553260433908071,1.21274154936035,0.225228648972704,-0.041340860871337,0.175533244034827
"13","L_VertDD_use","~","L_EI",0.137533355037693,0.0603903807946971,2.27740499774708,0.0227620519366025,0.0191703836674269,0.255896326407958
"14","L_VertDD_use","~","L_inflow",0.155579810785112,0.0619546462666309,2.51118875113177,0.0120325341264249,0.0341509354275961,0.277008686142627
"15","L_VertDD_use","~","BFIWs",-0.0589392184930581,0.0554741511100508,-1.06246273829649,0.288025665234955,-0.16766655674169,0.0497881197555741
"16","L_VertDD_use","~","Temp_degC_avg_yr",0.077210520435307,0.0524593781424445,1.47181539639405,0.141070734798246,-0.0256079713752518,0.180029012245866
"17","L_VertDD_use","~","Precip_mm_total_yr_sc",-0.183565286257184,0.0588703527428303,-3.11812784711979,0.00182003834781752,-0.2989490573903,-0.068181515124068
"18","L_VertDD_use","~","PHDI",-0.118275715829949,0.0448275146087869,-2.63846249032877,0.00832829132511193,-0.206136029979614,-0.0304154016802836
"19","L_VertDD_use","~","HydrAP",-0.205641473596354,0.049521417717558,-4.15257646235445,3.28752855325298e-05,-0.302701668786132,-0.108581278406577
"20","L_EI","~","L_LkAreakm2",0.111005651845211,0.0416280121177224,2.66660948236711,0.00766206457751517,0.0294162473464787,0.192595056343944
"21","L_EI","~","L_DpthMx_mod",-0.314173591388778,0.0397518372817019,-7.90337284695505,2.66453525910038e-15,-0.392085760780211,-0.236261421997346
"22","L_EI","~","bffFlat_grad",0.0603707997199579,0.0369536007588331,1.63369194016979,0.10232355157621,-0.012056926866427,0.132798526306343
"23","L_EI","~","L_inflow",-0.444393156756819,0.0427744835270766,-10.3892115138109,0,-0.528229603927191,-0.360556709586447
"24","L_EI","~","BFIWs",-0.0676965791543369,0.038127161261187,-1.77554732413953,0.0758075588169906,-0.142424442059014,0.00703128375034039
"25","L_EI","~","Temp_degC_avg_yr",0.0854851780564109,0.039584694428081,2.15955129353654,0.0308074224383765,0.00790060263834877,0.163069753474473
"26","L_EI","~","Precip_mm_total_yr_sc",-0.0435900558856441,0.0464674547820191,-0.938077114189426,0.348204782033663,-0.134664593711645,0.0474844819403568
"27","L_EI","~","PHDI",-0.0617666291283251,0.0365244549804035,-1.6911033761206,0.0908170605254262,-0.13335324544487,0.00981998718822025
"28","L_EI","~","HydrAP",0.0910774537404525,0.0419575749411998,2.17070347531024,0.029953594330395,0.00884211797706055,0.173312789503844
"29","L_HorizDD_use","~~","L_HorizDD_use",0.376539435129191,0.0356586815983829,10.5595444994317,0,0.306649703460179,0.446429166798202
"30","L_VertDD_use","~~","L_VertDD_use",0.871153431679285,0.0343134280907385,25.3881200495504,0,0.803900348435333,0.938406514923238
"31","L_EI","~~","L_EI",0.531353885512969,0.0318893977930345,16.6623994896834,0,0.46885181434995,0.593855956675988
"32","L_DpthMx_mod","~~","L_DpthMx_mod",1,0,NA,NA,1,1
"33","L_DpthMx_mod","~~","L_LkAreakm2",0.366975816476784,0,NA,NA,0.366975816476784,0.366975816476784
"34","L_DpthMx_mod","~~","L_SLD",0.174492234990266,0,NA,NA,0.174492234990266,0.174492234990266
"35","L_DpthMx_mod","~~","bffFlat_grad",-0.275516910847602,0,NA,NA,-0.275516910847602,-0.275516910847602
"36","L_DpthMx_mod","~~","Temp_degC_avg_yr",-0.195360311814584,0,NA,NA,-0.195360311814584,-0.195360311814584
"37","L_DpthMx_mod","~~","Precip_mm_total_yr_sc",0.096154143834706,0,NA,NA,0.096154143834706,0.096154143834706
"38","L_DpthMx_mod","~~","PHDI",-0.00275195964644649,0,NA,NA,-0.00275195964644649,-0.00275195964644649
"39","L_DpthMx_mod","~~","HydrAP",0.0149468810385961,0,NA,NA,0.0149468810385961,0.0149468810385961
