SITE_ID,phdi_nla12_WY_AVG
NLA12_MI-162,-1.473076923
NLA12_MI-163,1.260769231
NLA12_MI-164,-2.766923077
NLA12_MI-165,-0.041538462
NLA12_MI-166,-1.473076923
NLA12_MI-167,0.892307692
NLA12_MI-168,0.892307692
NLA12_MI-169,-2.766923077
NLA12_MI-170,0.162307692
NLA12_MI-171,0.892307692
NLA12_MI-172,0.892307692
NLA12_MI-173,0.361538462
NLA12_MI-174,0.073076923
NLA12_MI-176,-2.766923077
NLA12_MI-177,-0.041538462
NLA12_MI-178,-1.473076923
NLA12_NY-0106,0.746923077
NLA12_MN-102,-2.573076923
NLA12_MN-109,-2.573076923
NLA12_MN-154,-2.573076923
NLA12_MN-166,-2.573076923
NLA12_MN-179,-2.573076923
NLA12_MS-105,-0.473076923
NLA12_MS-110,-0.473076923
NLA12_MS-126,-1.106923077
NLA12_OH-104,4.008461538
NLA12_OH-107,2.865384615
NLA12_OH-112,4.008461538
NLA12_OH-117,2.865384615
NLA12_OH-118,4.008461538
NLA12_OH-120,2.865384615
NLA12_OH-132,4.008461538
NLA12_OH-136,2.865384615
NLA12_WI-107,-1.372307692
NLA12_WI-110,-0.037692308
NLA12_WI-111,-2.060769231
NLA12_WI-112,-2.060769231
NLA12_WI-113,-0.037692308
NLA12_WI-117,-0.037692308
NLA12_WI-120,-0.493846154
NLA12_WI-128,-2.060769231
NLA12_WI-129,-0.493846154
NLA12_WI-132,0.915384615
NLA12_WI-133,0.915384615
NLA12_WI-135,-1.356153846
NLA12_WI-142,-0.826923077
NLA12_WI-144,-2.060769231
NLA12_WI-145,-0.493846154
NLA12_WI-154,-2.060769231
NLA12_WI-161,-0.037692308
NLA12_WI-163,-1.356153846
NLA12_WI-176,-2.060769231
NLA12_WI-181,0.915384615
NLA12_NY-0101,0.800769231
NLA12_NY-0101,0.900769231
NLA12_NY-0109,0.393076923
NLA12_NY-R04,0.393076923
NLA12_NY-0107,0.746923077
NLA12_OH-101,1.716923077
NLA12_VA-R01,1.109230769
NLA12_OH-R02,2.865384615
NLA12_IL-105,-0.313846154
NLA12_IL-110,-2.197692308
NLA12_IL-111,-0.313846154
NLA12_IN-102,-0.519230769
NLA12_IN-104,0.153846154
NLA12_IN-106,-0.519230769
NLA12_IN-106,-0.15
NLA12_MD-103,1.088461538
NLA12_MD-107,1.088461538
NLA12_OH-103,1.743076923
NLA12_OH-106,1.743076923
NLA12_OH-110,1.363076923
NLA12_OH-113,1.363076923
NLA12_OH-115,1.743076923
NLA12_OH-115,1.716923077
NLA12_OH-123,1.363076923
NLA12_OH-135,1.497692308
NLA12_OH-137,2.865384615
NLA12_PA-107,1.473076923
NLA12_PA-111,0.975384615
NLA12_PA-113,0.975384615
NLA12_PA-115,1.473076923
NLA12_PA-119,1.473076923
NLA12_WV-101,0.243076923
NLA12_WV-102,1.310769231
NLA12_WV-106,1.310769231
NLA12_WV-111,1.310769231
NLA12_WV-114,1.310769231
NLA12_IN-108,-0.429230769
NLA12_IN-108,-0.519230769
NLA12_IN-110,-0.519230769
NLA12_IN-111,0.198461538
NLA12_IN-112,-0.767692308
NLA12_IN-115,0.623846154
NLA12_IN-116,0.623846154
NLA12_IN-117,0.181538462
NLA12_IN-122,-0.767692308
NLA12_IN-124,0.181538462
NLA12_IN-126,0.968461538
NLA12_IN-127,0.623846154
NLA12_IN-128,-0.519230769
NLA12_IN-131,-0.767692308
NLA12_IN-132,-0.519230769
NLA12_IN-135,0.153846154
NLA12_IN-136,-0.15
NLA12_IN-137,0.153846154
NLA12_IN-138,-0.767692308
NLA12_IN-140,0.198461538
NLA12_IN-142,0.968461538
NLA12_IN-143,0.181538462
NLA12_IN-144,-0.15
NLA12_IN-146,0.623846154
NLA12_IN-147,0.181538462
NLA12_IN-155,0.153846154
NLA12_IN-156,0.198461538
NLA12_IN-158,0.153846154
NLA12_IN-159,0.181538462
NLA12_IN-160,-0.519230769
NLA12_IN-162,0.181538462
NLA12_IN-163,0.181538462
NLA12_IN-164,-0.519230769
NLA12_IN-168,0.968461538
NLA12_IN-170,0.968461538
NLA12_IN-171,0.623846154
NLA12_IN-174,0.153846154
NLA12_IN-179,0.181538462
NLA12_IN-180,0.153846154
NLA12_IN-183,0.153846154
NLA12_IN-184,0.181538462
NLA12_IN-191,0.968461538
NLA12_IN-193,0.181538462
NLA12_IN-194,0.153846154
NLA12_IN-195,-0.519230769
NLA12_IN-198,0.153846154
NLA12_IN-200,-0.767692308
NLA12_IN-201,0.153846154
NLA12_KY-101,1.433846154
NLA12_KY-103,1.433846154
NLA12_KY-107,1.866153846
NLA12_KY-114,0.101538462
NLA12_KY-115,-0.546923077
NLA12_OH-102,1.398461538
NLA12_OH-105,1.398461538
NLA12_OH-122,1.349230769
NLA12_OH-127,1.296923077
NLA12_TN-103,0.253846154
NLA12_TN-115,0.253846154
NLA12_TN-119,-1.087692308
NLA12_WV-103,0.243076923
NLA12_WV-105,1.287692308
NLA12_WV-112,1.287692308
NLA12_WV-R01,0.243076923
NLA12_IL-R04,0.530769231
NLA12_IL-R01,0.530769231
NLA12_IL-R03,0.530769231
NLA12_VA-R17,1.109230769
NLA12_TN-R01,0.968461538
NLA12_MN-R12,-3.078461538
NLA12_MN-R13,-2.965384615
NLA12_WI-R13,-0.826923077
NLA12_WI-R12,-0.826923077
NLA12_KY-122,1.866153846
NLA12_GA-105,-2.768461538
NLA12_IL-101,0.530769231
NLA12_IL-102,0.530769231
NLA12_IL-116,0.530769231
NLA12_IN-123,0.623846154
NLA12_IN-130,0.623846154
NLA12_IN-167,0.623846154
NLA12_IN-202,0.968461538
NLA12_KY-102,-0.546923077
NLA12_KY-106,1.866153846
NLA12_KY-110,1.866153846
NLA12_KY-116,-0.546923077
NLA12_KY-120,-0.546923077
NLA12_MN-101,-2.965384615
NLA12_MN-103,0.026153846
NLA12_MN-106,-0.683846154
NLA12_MN-108,-2.965384615
NLA12_MN-111,0.026153846
NLA12_MN-118,-1.361538462
NLA12_MN-122,-1.361538462
NLA12_MN-126,-2.965384615
NLA12_MN-132,-1.361538462
NLA12_MN-136,-0.683846154
NLA12_MN-144,0.026153846
NLA12_MN-148,-1.361538462
NLA12_MN-160,-1.361538462
NLA12_MN-162,-2.573076923
NLA12_MN-163,0.026153846
NLA12_MN-180,-0.683846154
NLA12_MN-181,-2.965384615
NLA12_NC-105,-0.291538462
NLA12_NC-109,-0.291538462
NLA12_TN-101,-1.087692308
NLA12_TN-104,1.109230769
NLA12_TN-104,0.968461538
NLA12_TN-108,-1.087692308
NLA12_TN-120,0.253846154
NLA12_VA-104,1.109230769
NLA12_MN-107,-1.361538462
NLA12_MN-110,0.026153846
NLA12_MN-112,-2.769230769
NLA12_MN-113,-0.6
NLA12_MN-114,-1.361538462
NLA12_MN-116,0.026153846
NLA12_MN-119,-0.683846154
NLA12_MN-119,1.233846154
NLA12_MN-121,-1.361538462
NLA12_MN-123,-0.683846154
NLA12_MN-133,-2.769230769
NLA12_MN-135,-1.361538462
NLA12_MN-145,0.026153846
NLA12_MN-147,0.026153846
NLA12_MN-152,-0.683846154
NLA12_MN-156,-0.6
NLA12_MN-167,-1.361538462
NLA12_SD-103,1.030769231
NLA12_SD-158,1.233846154
NLA12_WI-103,-1.356153846
NLA12_WI-106,-0.826923077
NLA12_WI-108,-1.356153846
NLA12_WI-119,-1.356153846
NLA12_WI-123,-1.356153846
NLA12_WI-127,-1.402307692
NLA12_WI-138,-0.826923077
NLA12_WI-147,-1.356153846
NLA12_WI-151,-1.356153846
NLA12_WI-153,-1.402307692
NLA12_WI-155,-1.356153846
NLA12_WI-171,-1.356153846
NLA12_WI-174,-0.826923077
NLA12_WI-183,-1.356153846
NLA12_WI-187,-1.356153846
NLA12_WI-R06,-0.826923077
NLA12_IA-R02,-0.298461538
NLA12_IA-R01,-0.298461538
NLA12_IA-150,-2.089230769
NLA12_IA-101,-2.680769231
NLA12_IA-103,-0.428461538
NLA12_IA-104,-1.270769231
NLA12_IA-105,-2.324615385
NLA12_IA-120,-2.680769231
NLA12_IA-123,-2.089230769
NLA12_IA-132,-3.437692308
NLA12_IA-134,-2.089230769
NLA12_IL-103,-2.582307692
NLA12_WI-101,-1.372307692
NLA12_WI-102,-0.493846154
NLA12_WI-104,-0.826923077
NLA12_WI-109,-0.826923077
NLA12_WI-115,-0.826923077
NLA12_WI-122,-0.446923077
NLA12_WI-131,-0.826923077
NLA12_WI-134,-1.372307692
NLA12_WI-136,-0.493846154
NLA12_WI-140,-1.372307692
NLA12_WI-152,-0.493846154
NLA12_WI-157,-0.446923077
NLA12_WI-166,-0.446923077
NLA12_WI-170,-0.826923077
NLA12_WI-172,-1.372307692
NLA12_WI-173,-0.446923077
NLA12_WI-179,-0.826923077
NLA12_WI-180,-2.060769231
NLA12_WI-188,-1.372307692
NLA12_IA-145,-0.428461538
NLA12_IA-106,-0.428461538
NLA12_IA-136,-2.680769231
NLA12_IL-104,-0.112307692
NLA12_IL-106,-0.112307692
NLA12_IL-108,-0.147692308
NLA12_IL-109,-1.556923077
NLA12_IL-112,0.530769231
NLA12_IL-114,-2.582307692
NLA12_IL-118,-0.112307692
NLA12_IL-120,-1.556923077
NLA12_IL-121,-0.112307692
NLA12_IL-123,-0.112307692
NLA12_IN-105,-0.429230769
NLA12_IN-105,-0.519230769
NLA12_IN-166,-0.429230769
NLA12_KY-104,-0.546923077
NLA12_KY-104,-1.212307692
NLA12_MO-104,-1.05
NLA12_MO-105,-1.05
NLA12_MO-107,-1.14
NLA12_MO-109,-2.119230769
NLA12_MO-116,-2.119230769
NLA12_MO-117,-1.05
NLA12_MO-120,-2.119230769
NLA12_MO-121,-1.05
NLA12_MO-122,-2.119230769
NLA12_MO-R01,-1.05
NLA12_MS-113,-0.655384615
NLA12_TN-102,-1.212307692
NLA12_TN-106,-1.212307692
NLA12_TN-113,-1.212307692
NLA12_TN-114,-1.212307692
NLA12_TN-118,-1.212307692
NLA12_TN-122,-1.212307692
NLA12_WI-168,-0.112307692
NLA12_WI-168,-0.493846154
NLA12_MS-R03,-0.216923077
NLA12_MN-R01,-3.078461538
NLA12_MN-138,-2.573076923
NLA12_MN-130,-2.573076923
NLA12_MN-178,-2.573076923
NLA12_LA-141,-0.886923077
NLA12_MS-119,-0.216923077
NLA12_AR-102,-1.476923077
NLA12_AR-103,-1.010769231
NLA12_LA-112,-1.203846154
NLA12_AR-105,-2.936153846
NLA12_AR-111,-1.010769231
NLA12_LA-101,-0.886923077
NLA12_LA-103,-0.886923077
NLA12_LA-106,-1.897692308
NLA12_LA-109,-1.897692308
NLA12_LA-134,-1.719230769
NLA12_LA-152,-0.886923077
NLA12_LA-172,-1.203846154
NLA12_MO-106,-1.05
NLA12_MO-106,-1.14
NLA12_MS-101,-0.868461538
NLA12_MS-102,-0.868461538
NLA12_MS-104,-1.769230769
NLA12_MS-106,-1.863076923
NLA12_MS-107,-1.863076923
NLA12_MS-114,-2.199230769
NLA12_MS-116,-1.863076923
NLA12_MS-123,-0.868461538
NLA12_MS-127,-0.868461538
NLA12_MN-104,-0.683846154
NLA12_MN-105,-2.573076923
NLA12_MN-115,-0.683846154
NLA12_MN-120,-3.078461538
NLA12_MN-127,-0.683846154
NLA12_MN-131,-3.078461538
NLA12_MN-137,-3.078461538
NLA12_MN-141,-0.683846154
NLA12_MN-143,-3.078461538
NLA12_MN-149,-3.078461538
NLA12_MN-150,-2.573076923
NLA12_MN-153,-3.078461538
NLA12_MN-157,-0.683846154
NLA12_MN-158,-3.078461538
NLA12_MN-171,-0.683846154
NLA12_ND-170,1.475384615
NLA12_ND-178,2.030769231
NLA12_ND-190,-0.226923077
NLA12_ND-194,1.475384615
NLA12_ND-198,2.030769231
NLA12_ND-199,2.030769231
NLA12_ND-199,3.486923077
NLA12_MT-103,1.506153846
NLA12_MT-104,0.279230769
NLA12_MT-106,1.506153846
NLA12_MT-107,1.506153846
NLA12_MT-108,1.506153846
NLA12_MT-110,-1.573076923
NLA12_MT-112,1.506153846
NLA12_MT-113,1.506153846
NLA12_MT-118,1.506153846
NLA12_MT-119,1.506153846
NLA12_MT-125,4.085384615
NLA12_MT-132,0.279230769
NLA12_MT-135,1.506153846
NLA12_MT-138,1.506153846
NLA12_MT-143,1.506153846
NLA12_MT-144,0.279230769
NLA12_MT-151,1.506153846
NLA12_MT-152,-1.573076923
NLA12_MT-155,1.506153846
NLA12_MT-156,0.279230769
NLA12_MT-171,1.506153846
NLA12_MT-172,0.279230769
NLA12_MT-177,4.085384615
NLA12_ND-101,3.313846154
NLA12_ND-102,-0.226923077
NLA12_ND-106,2.030769231
NLA12_ND-113,2.030769231
NLA12_ND-117,-0.226923077
NLA12_ND-119,3.486923077
NLA12_ND-126,1.475384615
NLA12_ND-136,-0.226923077
NLA12_ND-139,1.475384615
NLA12_ND-146,2.030769231
NLA12_ND-162,2.030769231
NLA12_SD-122,1.233846154
NLA12_WY-106,-2.193846154
NLA12_WY-R04,0.050769231
NLA12_ND-R17,3.486923077
NLA12_ND-R18,3.486923077
NLA12_WY-R08,-1.285384615
NLA12_CO-R04,-1.701538462
NLA12_WY-101,0.050769231
NLA12_WY-102,-2.045384615
NLA12_WY-102,-0.560769231
NLA12_WY-104,-1.666923077
NLA12_WY-112,0.050769231
NLA12_WY-113,-2.193846154
NLA12_WY-117,-2.193846154
NLA12_WY-118,-1.666923077
NLA12_WY-121,-2.193846154
NLA12_WY-127,-1.666923077
NLA12_SD-102,1.233846154
NLA12_SD-104,1.233846154
NLA12_SD-106,1.233846154
NLA12_SD-108,1.580769231
NLA12_SD-109,1.030769231
NLA12_ND-169,3.486923077
NLA12_ND-173,3.313846154
NLA12_ND-177,3.313846154
NLA12_ND-186,1.475384615
NLA12_ND-187,1.475384615
NLA12_ND-196,3.486923077
NLA12_MT-109,1.506153846
NLA12_MT-114,0.89
NLA12_MT-126,4.085384615
NLA12_MT-142,4.085384615
NLA12_MT-154,4.085384615
NLA12_MT-154,1.475384615
NLA12_MT-160,-2.045384615
NLA12_MT-161,4.085384615
NLA12_MT-162,-2.045384615
NLA12_MT-174,0.89
NLA12_MT-176,0.89
NLA12_ND-103,3.486923077
NLA12_ND-104,2.006153846
NLA12_ND-107,3.313846154
NLA12_ND-109,3.486923077
NLA12_ND-110,1.475384615
NLA12_ND-111,1.475384615
NLA12_ND-115,3.644615385
NLA12_ND-118,3.313846154
NLA12_ND-129,3.486923077
NLA12_ND-129,3.644615385
NLA12_ND-131,3.644615385
NLA12_ND-132,2.006153846
NLA12_ND-134,3.313846154
NLA12_ND-140,3.486923077
NLA12_ND-141,3.486923077
NLA12_ND-143,2.006153846
NLA12_ND-145,3.486923077
NLA12_ND-151,3.644615385
NLA12_ND-155,1.475384615
NLA12_ND-159,1.475384615
NLA12_ND-160,3.486923077
NLA12_ND-163,-0.244615385
NLA12_ND-164,3.486923077
NLA12_ND-167,2.006153846
NLA12_ND-202,1.475384615
NLA12_NE-167,0.898461538
NLA12_SD-101,3.644615385
NLA12_SD-101,1.580769231
NLA12_SD-101,2.501538462
NLA12_SD-105,1.580769231
NLA12_SD-107,-1.426923077
NLA12_SD-119,0.057692308
NLA12_SD-120,1.580769231
NLA12_SD-124,0.817692308
NLA12_SD-128,0.817692308
NLA12_SD-132,0.817692308
NLA12_SD-134,1.580769231
NLA12_SD-136,1.580769231
NLA12_SD-140,0.817692308
NLA12_SD-141,1.580769231
NLA12_SD-144,0.817692308
NLA12_SD-148,1.580769231
NLA12_SD-150,1.580769231
NLA12_SD-157,1.580769231
NLA12_SD-159,2.501538462
NLA12_SD-160,0.817692308
NLA12_SD-167,0.057692308
NLA12_SD-168,0.817692308
NLA12_SD-172,0.817692308
NLA12_SD-175,2.501538462
NLA12_SD-176,0.817692308
NLA12_SD-179,0.057692308
NLA12_SD-180,1.580769231
NLA12_SD-184,0.817692308
