SITE_ID,phdi_nla07_WY_AVG
NLA06608-0935,-1.951538462
NLA06608-0823,-4.131538462
NLA06608-0631,-3.080769231
NLA06608-0743,-1.951538462
NLA06608-0976,-2.37
NLA06608-0672,-2.006153846
NLA06608-0551,-1.951538462
NLA06608-0686,0.987692308
NLA06608-0615,0.987692308
NLA06608-0750,-4.025384615
NLA06608-0942,-4.025384615
NLA06608-0958,-4.025384615
NLA06608-0771,-3.080769231
NLA06608-0990,-3.080769231
NLA06608-0878,0.987692308
NLA06608-0622,0.987692308
NLA06608-0948,1.407692308
NLA06608-0759,0.439230769
NLA06608-0968,0.439230769
NLA06608-0536,2.906153846
NLA06608-0558,-1.368461538
NLA06608-0526,-3.665384615
NLA06608-0782,-3.665384615
NLA06608-0638,-3.665384615
NLA06608-0608,0.767692308
NLA06608-0736,0.503846154
NLA06608-0915,-1.368461538
NLA06608-0519,1.763076923
NLA06608-0611,1.993076923
NLA06608-0606,-2.315384615
NLA06608-0862,-2.315384615
NLA06608-0910,-2.315384615
NLA06608-0846,-2.315384615
NLA06608-0654,-2.315384615
NLA06608-0590,-2.315384615
NLA06608-0587,2.278461538
NLA06608-0587,2.278461538
NLA06608-0956,-2.37
NLA06608-0700,-0.542307692
NLA06608-0892,1.386153846
NLA06608-0624,-2.006153846
NLA06608-0634,-1.08
NLA06608-0512,-1.06
NLA06608-0640,-1.08
NLA06608-0954,-1.08
NLA06608-0894,-1.06
NLA06608-0510,0.186923077
NLA06608-0659,0.186923077
NLA06608-0547,-0.973076923
NLA06608-0647,0.158461538
NLA06608-0563,-2.315384615
NLA06608-0859,2.117692308
NLA06608-0556,0.453076923
NLA06608-0636,0.453076923
NLA06608-0711,1.563076923
NLA06608-0839,0.114615385
NLA06608-0947,-0.238461538
NLA06608-0848,-2.323076923
NLA06608-0592,-2.323076923
NLA06608-0860,0.453076923
NLA06608-0860,0.453076923
NLA06608-0508,-1.173076923
NLA06608-0803,-1.937692308
NLA06608-0812,-1.89
NLA06608-0583,-1.89
NLA06608-0684,1.983846154
NLA06608-0828,-1.173076923
NLA06608-0675,NA
NLA06608-0689,-2.168461538
NLA06608-0607,-2.93
NLA06608-0799,-2.93
NLA06608-0735,-4.17
NLA06608-0703,-3.304615385
NLA06608-0991,-4.17
NLA06608-0655,-2.884615385
NLA06608-0714,-4.047692308
NLA06608-0618,-2.884615385
NLA06608-0538,-4.17
NLA06608-0901,-4.421538462
NLA06608-0813,-0.227692308
NLA06608-0522,-3.430769231
NLA06608-0959,-3.203846154
NLA06608-0527,-3.613076923
NLA06608-0815,-3.430769231
NLA06608-0591,-3.304615385
NLA06608-0729,0.12
NLA06608-0669,0.037692308
NLA06608-0969,0.12
NLA06608-0989,0.786923077
NLA06608-0665,-0.344615385
NLA06608-0601,0.037692308
NLA06608-0857,0.037692308
NLA06608-1001,-1.103846154
NLA06608-0831,-2.431538462
NLA06608-0530,-3.716153846
NLA06608-0594,-2.740769231
NLA06608-0685,-0.344615385
NLA06608-0937,-1.103846154
NLA06608-0557,-0.227692308
NLA06608-0645,-4.421538462
NLA06608-0709,-3.962307692
NLA06608-0865,-3.326923077
NLA06608-0545,-3.326923077
NLA06608-0609,-3.326923077
NLA06608-0965,-3.962307692
NLA06608-0666,-2.475384615
NLA06608-0986,-2.015384615
NLA06608-0730,-2.556923077
NLA06608-0843,-2.833846154
NLA06608-0923,-2.703846154
NLA06608-0773,-3.326923077
NLA06608-0517,-3.326923077
NLA06608-0651,-3.314615385
NLA06608-0975,-3.16
NLA06608-0907,-3.626153846
NLA06608-0705,NA
NLA06608-0913,3.421538462
NLA06608-0918,3.421538462
NLA06608-0657,3.421538462
NLA06608-0781,1.750769231
NLA06608-0525,1.517692308
NLA06608-0914,3.253846154
NLA06608-0598,3.08
NLA06608-0869,1.851538462
NLA06608-0661,1.851538462
NLA06608-0541,-0.312307692
NLA06608-0806,2.976923077
NLA06608-0982,2.976923077
NLA06608-0662,3.040769231
NLA06608-0845,1.278461538
NLA06608-0514,0.324615385
NLA06608-0861,-0.653076923
NLA06608-0710,1.821538462
NLA06608-0646,1.66
NLA06608-0690,2.140769231
NLA06608-0690,2.140769231
NLA06608-0882,2.140769231
NLA06608-0562,2.140769231
NLA06608-0562,2.140769231
NLA06608-0818,2.140769231
NLA06608-0966,2.140769231
NLA06608-0774,2.140769231
NLA06608-0946,1.516153846
NLA06608-0518,1.516153846
NLA06608-0953,1.750769231
NLA06608-0761,1.750769231
NLA06608-0930,4.053846154
NLA06608-0610,1.66
NLA06608-0738,4.053846154
NLA06608-0994,4.053846154
NLA06608-0546,1.66
NLA06608-0582,1.516153846
NLA06608-0838,1.516153846
NLA06608-0805,1.268461538
NLA06608-0549,2.249230769
NLA06608-0717,0.479230769
NLA06608-0697,2.177692308
NLA06608-0621,0.479230769
NLA06608-0973,0.479230769
NLA06608-0589,0.479230769
NLA06608-0749,0.786923077
NLA06608-0726,4.053846154
NLA06608-0550,3.040769231
NLA06608-0802,1.66
NLA06608-0909,1.628461538
NLA06608-0674,1.103846154
NLA06608-0997,3.296923077
NLA06608-0941,0.251538462
NLA06608-0853,1.423846154
NLA06608-0789,1.423846154
NLA06608-0653,1.628461538
NLA06608-0754,2.140769231
NLA06608-0613,2.402307692
NLA06608-0637,-1.07
NLA06608-0921,-1.262307692
NLA06608-0938,0.998461538
NLA06608-0681,-0.644615385
NLA06608-0706,-1.07
NLA06608-0898,-2.220769231
NLA06608-0731,1.610769231
NLA06608-0871,0.987692308
NLA06608-1215,0.236923077
NLA06608-1263,0.103076923
NLA06608-1007,0.468461538
NLA06608-1092,0.103076923
NLA06608-1115,1.983846154
NLA06608-1307,1.201538462
NLA06608-1492,1.748461538
NLA06608-1387,1.201538462
NLA06608-1341,-0.644615385
NLA06608-1149,-0.644615385
NLA06608-1346,-0.524615385
NLA06608-1199,2.385384615
NLA06608-1359,2.774615385
NLA06608-1274,-3.665384615
NLA06608-1018,-3.665384615
NLA06608-1103,2.026153846
NLA06608-1247,2.026153846
NLA06608-2399,2.026153846
NLA06608-1395,-1.31
NLA06608-1443,-1.31
NLA06608-1370,0.998461538
NLA06608-1258,1.201538462
NLA06608-1444,2.064615385
NLA06608-1060,1.166923077
NLA06608-1060,1.166923077
NLA06608-1140,0.103076923
NLA06608-1252,1.166923077
NLA06608-1108,0.063076923
NLA06608-1108,0.063076923
NLA06608-1076,0.503846154
NLA06608-1316,0.503846154
NLA06608-1332,0.503846154
NLA06608-1358,-3.916153846
NLA06608-1358,-3.916153846
NLA06608-1059,-0.555384615
NLA06608-1206,-2.805384615
NLA06608-1398,-2.805384615
NLA06608-1142,-2.805384615
NLA06608-1450,1.955384615
NLA06608-1130,1.848461538
NLA06608-1242,-0.555384615
NLA06608-1131,1.610769231
NLA06608-1243,1.610769231
NLA06608-1334,-0.277692308
NLA06608-1334,-0.277692308
NLA06608-1162,0.439230769
NLA06608-1014,2.745384615
NLA06608-1434,-0.277692308
NLA06608-1423,2.745384615
NLA06608-1487,2.745384615
NLA06608-1034,2.745384615
NLA06608-1167,1.848461538
NLA06608-1055,0.496153846
NLA06608-1311,0.496153846
NLA06608-1391,3.170769231
NLA06608-1135,3.170769231
NLA06608-1396,-3.013846154
NLA06608-1188,2.064615385
NLA06608-1172,2.079230769
NLA06608-1163,2.144615385
NLA06608-1355,2.144615385
NLA06608-1355,2.144615385
NLA06608-1499,1.610769231
NLA06608-1405,0.496153846
NLA06608-1213,1.891538462
NLA06608-1364,-3.013846154
NLA06608-1220,-2.286923077
NLA06608-1428,-3.248461538
NLA06608-1227,2.760769231
NLA06608-1045,2.015384615
NLA06608-1365,2.954615385
NLA06608-1348,-2.25
NLA06608-1028,-2.25
NLA06608-1347,-3.665384615
NLA06608-1044,-3.248461538
NLA06608-1023,-1.315384615
NLA06608-1225,-2.694615385
NLA06608-1490,-2.36
NLA06608-1269,-2.694615385
NLA06608-1461,-4.152307692
NLA06608-1205,-3.613846154
NLA06608-1481,-3.613846154
NLA06608-1397,-4.259230769
NLA06608-1141,-4.152307692
NLA06608-1249,-0.236923077
NLA06608-1153,-1.3
NLA06608-1281,-1.33
NLA06608-1217,-0.894615385
NLA06608-1473,-1.33
NLA06608-1041,0.392307692
NLA06608-1226,-2.567692308
NLA06608-1306,-1.418461538
NLA06608-1237,-2.947692308
NLA06608-1493,-2.947692308
NLA06608-1109,-2.218461538
NLA06608-1073,-2.154615385
NLA06608-1329,-2.249230769
NLA06608-1441,-2.249230769
NLA06608-1126,-1.993076923
NLA06608-1430,-1.993076923
NLA06608-1446,-0.11
NLA06608-1361,0.357692308
NLA06608-1233,0.696923077
NLA06608-1425,0.690769231
NLA06608-1077,-1.993076923
NLA06608-1058,-1.993076923
NLA06608-1057,-0.266923077
NLA06608-1105,0.357692308
NLA06608-1489,0.696923077
NLA06608-1121,-1.3
NLA06608-1089,-1.3
NLA06608-1345,-1.3
NLA06608-1297,1.57
NLA06608-1417,-2.976923077
NLA06608-1445,-1.993076923
NLA06608-1029,-2.249230769
NLA06608-1301,-1
NLA06608-1426,-0.363846154
NLA06608-1190,-0.318461538
NLA06608-1442,-1.993076923
NLA06608-1266,-1.993076923
NLA06608-1042,-2.220769231
NLA06608-1483,0.813076923
NLA06608-1119,-1.07
NLA06608-1343,0.587692308
NLA06608-1265,-1.418461538
NLA06608-1362,-2.220769231
NLA06608-1106,-2.220769231
NLA06608-1321,-0.866923077
NLA06608-1298,-1.07
NLA06608-1161,-3.613846154
NLA06608-1286,-2.944615385
NLA06608-1170,-1.07
NLA06608-1474,-2.220769231
NLA06608-1021,-1.989230769
NLA06608-1289,-2.944615385
NLA06608-1309,-3.419230769
NLA06608-1317,-2.944615385
NLA06608-1439,-0.865384615
NLA06608-1183,-1.07
NLA06608-1033,-2.944615385
NLA06608-1013,-2.944615385
NLA06608-1353,-2.944615385
NLA06608-1097,-2.944615385
NLA06608-1154,-2.207692308
NLA06608-1156,-1.536923077
NLA06608-1284,-1.536923077
NLA06608-1050,-3.546923077
NLA06608-1081,-4.141538462
NLA06608-1305,-4.141538462
NLA06608-1412,-1.536923077
NLA06608-1471,-1.536923077
NLA06608-1407,-4.141538462
NLA06608-1151,-4.141538462
NLA06608-1090,-3.020769231
NLA06608-1501,-3.367692308
NLA06608-1129,-4.141538462
NLA06608-1455,0.813076923
NLA06608-1410,-1.989230769
NLA06608-1261,-3.419230769
NLA06608-1049,-4.141538462
NLA06608-1437,-3.367692308
NLA06608-1464,0.708461538
NLA06608-1420,0.708461538
NLA06608-1164,0.551538462
NLA06608-1368,0.816153846
NLA06608-1432,0.264615385
NLA06608-1016,0.551538462
NLA06608-1308,1.566923077
NLA06608-1372,1.566923077
NLA06608-1144,-0.196153846
NLA06608-1047,1.410769231
NLA06608-1496,0.816153846
NLA06608-1048,0.816153846
NLA06608-1356,0.708461538
NLA06608-1063,3.090769231
NLA06608-1191,1.265384615
NLA06608-1295,2.16
NLA06608-1288,-1.211538462
NLA06608-1224,0.816153846
NLA06608-1304,1.410769231
NLA06608-1352,0.816153846
NLA06608-1291,1.265384615
NLA06608-1436,2.076153846
NLA06608-1272,0.551538462
NLA06608-1240,0.264615385
NLA06608-1120,0.263846154
NLA06608-1484,0.444615385
NLA06608-1112,0.264615385
NLA06608-1118,2.213846154
NLA06608-1212,2.544615385
NLA06608-1488,1.566923077
NLA06608-1068,2.076153846
NLA06608-1279,0.299230769
NLA06608-1032,-1.211538462
NLA06608-1176,0.264615385
NLA06608-1300,0.211538462
NLA06608-1380,0.299230769
NLA06608-1124,0.299230769
NLA06608-1019,1.719230769
NLA06608-1236,0.299230769
NLA06608-1192,0.144615385
NLA06608-1256,0.144615385
NLA06608-1336,-0.196153846
NLA06608-1080,0.144615385
NLA06608-1384,0.363846154
NLA06608-1248,1.838461538
NLA06608-1128,1.024615385
NLA06608-1448,1.024615385
NLA06608-1320,1.024615385
NLA06608-1403,-1.413846154
NLA06608-1476,-1.413846154
NLA06608-1083,-1.413846154
NLA06608-1339,-1.413846154
NLA06608-1275,-1.413846154
NLA06608-1456,0.230769231
NLA06608-1468,-1.413846154
NLA06608-1292,-0.157692308
NLA06608-1100,-0.157692308
NLA06608-1036,-0.157692308
NLA06608-1377,-1.302307692
NLA06608-1216,0.230769231
NLA06608-1472,0.230769231
NLA06608-1082,-1.302307692
NLA06608-1338,-1.376923077
NLA06608-1460,1.407692308
NLA06608-1116,-0.662307692
NLA06608-1012,-0.662307692
NLA06608-1424,-0.889230769
NLA06608-1066,-3.198461538
NLA06608-1228,0.388461538
NLA06608-1052,0.388461538
NLA06608-1025,-2.512307692
NLA06608-1027,-0.023846154
NLA06608-1022,-0.023846154
NLA06608-1079,-0.696153846
NLA06608-1319,2.456923077
NLA06608-1096,1.023846154
NLA06608-1480,3.386923077
NLA06608-1479,2.77
NLA06608-1264,-2.512307692
NLA06608-1078,-2.512307692
NLA06608-1254,0.230769231
NLA06608-1409,-0.236923077
NLA06608-1146,-0.236923077
NLA06608-1152,-2.512307692
NLA06608-1344,-2.512307692
NLA06608-1335,-0.882307692
NLA06608-1255,2.456923077
NLA06608-1086,-0.023846154
NLA06608-1402,-0.236923077
NLA06608-1088,-2.512307692
NLA06608-1008,-2.512307692
NLA06608-1178,-1.376923077
NLA06608-1290,-5.403076923
NLA06608-1463,-0.882307692
NLA06608-1462,1.23
NLA06608-1203,-3.18
NLA06608-1294,-0.023846154
NLA06608-1331,-2.422307692
NLA06608-1271,0.439230769
NLA06608-1219,-0.023846154
NLA06608-1155,-0.023846154
NLA06608-1475,-0.023846154
NLA06608-1006,-0.023846154
NLA06608-1411,2.536923077
NLA06608-1043,2.536923077
NLA06608-1107,2.456923077
NLA06608-1299,2.536923077
NLA06608-1031,-0.882307692
NLA06608-1431,2.530769231
NLA06608-1244,1.023846154
NLA06608-1351,1.023846154
NLA06608-1196,1.023846154
NLA06608-1388,-3.31
NLA06608-1379,-3.31
NLA06608-1251,-2.422307692
NLA06608-1180,1.023846154
NLA06608-1084,-3.31
NLA06608-1404,1.023846154
NLA06608-1324,1.023846154
NLA06608-1148,1.023846154
NLA06608-1040,1.585384615
NLA06608-1259,-4.382307692
NLA06608-1340,-3.31
NLA06608-1260,-3.31
NLA06608-1004,-3.31
NLA06608-1064,0.716153846
NLA06608-1400,0.716153846
NLA06608-1208,0.716153846
NLA06608-1208,0.716153846
NLA06608-1360,1.585384615
NLA06608-1095,-3.18
NLA06608-1246,-1.08
NLA06608-1502,-0.923076923
NLA06608-1210,-1.08
NLA06608-1408,-1.08
NLA06608-1054,-2.422307692
NLA06608-1386,-3.914615385
NLA06608-1270,-5.403076923
NLA06608-1354,-1.376923077
NLA06608-1498,-3.988461538
NLA06608-1147,-1.413846154
NLA06608-1418,-2.418461538
NLA06608-1310,-1.389230769
NLA06608-1447,-3.080769231
NLA06608-1363,-4.131538462
NLA06608-1438,-4.131538462
NLA06608-1303,1.383076923
NLA06608-1143,-4.131538462
NLA06608-1159,1.722307692
NLA06608-1283,-3.080769231
NLA06608-1207,-4.131538462
NLA06608-1399,-4.131538462
NLA06608-1232,-0.889230769
NLA06608-1328,-2.006153846
NLA06608-1367,2.530769231
NLA06608-1111,1.22
NLA06608-1099,1.383076923
NLA06608-1239,-1.951538462
NLA06608-1175,-1.951538462
NLA06608-1383,-1.951538462
NLA06608-1454,0.987692308
NLA06608-1127,0.987692308
NLA06608-1376,0.263846154
NLA06608-1427,-4.025384615
NLA06608-1470,-4.025384615
NLA06608-1262,-3.080769231
NLA06608-1390,0.987692308
NLA06608-1495,-1.951538462
NLA06608-1312,0.263846154
NLA06608-1056,0.263846154
NLA06608-1160,1.3
NLA06608-1223,1.3
NLA06608-1035,0.439230769
NLA06608-1015,0.439230769
NLA06608-1326,0.987692308
NLA06608-1198,0.987692308
NLA06608-1134,-1.368461538
NLA06608-1070,2.536923077
NLA06608-1416,2.487692308
NLA06608-1268,0.042307692
NLA06608-1235,-1.368461538
NLA06608-1102,-3.665384615
NLA06608-1038,-3.665384615
NLA06608-1342,-3.665384615
NLA06608-1150,-3.665384615
NLA06608-1406,-3.665384615
NLA06608-1184,-2.286923077
NLA06608-1374,-2.315384615
NLA06608-1287,-4.131538462
NLA06608-1267,0.158461538
NLA06608-1182,-4.131538462
NLA06608-1123,2.117692308
NLA06608-1166,-2.315384615
NLA06608-1230,-2.315384615
NLA06608-1422,-2.315384615
NLA06608-1486,-3.916153846
NLA06608-1451,2.278461538
NLA06608-1195,2.278461538
NLA06608-1491,1.081538462
NLA06608-1440,-0.060769231
NLA06608-1280,-1.08
NLA06608-1136,-2.286923077
NLA06608-1072,0.503846154
NLA06608-1024,-1.06
NLA06608-1020,-1.995384615
NLA06608-1214,0.895384615
NLA06608-1415,-0.973076923
NLA06608-1075,-2.315384615
NLA06608-1179,1.983846154
NLA06608-1435,1.983846154
NLA06608-1011,1.563076923
NLA06608-1204,-0.844615385
NLA06608-1276,-1.995384615
NLA06608-1315,-1.937692308
NLA06608-1132,-1.89
NLA06608-1500,0.052307692
NLA06608-1104,-2.180769231
NLA06608-1296,-2.180769231
NLA06608-1459,-0.238461538
NLA06608-1168,-1.237692308
NLA06608-1171,-4.025384615
NLA06608-1187,-2.226153846
NLA06608-1139,-2.226153846
NLA06608-1322,-2.226153846
NLA06608-1200,-0.542307692
NLA06608-1392,-2.286923077
NLA06608-1466,-1.08
NLA06608-1503,-4.17
NLA06608-1482,-4.17
NLA06608-1098,-4.047692308
NLA06608-1039,-3.613076923
NLA06608-1327,-3.613076923
NLA06608-1071,-3.430769231
NLA06608-1181,-1.262307692
NLA06608-1177,-0.344615385
NLA06608-1433,-0.978461538
NLA06608-1369,0.037692308
NLA06608-1257,-0.626923077
NLA06608-1337,-0.978461538
NLA06608-1497,-0.978461538
NLA06608-1026,-2.122307692
NLA06608-1282,-0.626923077
NLA06608-1087,-2.431538462
NLA06608-1449,-1.103846154
NLA06608-1193,-1.103846154
NLA06608-1385,-1.103846154
NLA06608-1113,-1.262307692
NLA06608-1245,-0.227692308
NLA06608-1349,-3.962307692
NLA06608-1065,-0.978461538
NLA06608-1413,-3.962307692
NLA06608-1477,-3.962307692
NLA06608-1009,-4.421538462
NLA06608-1285,-3.326923077
NLA06608-1185,-3.326923077
NLA06608-1221,-3.962307692
NLA06608-1157,-3.962307692
NLA06608-1114,-2.475384615
NLA06608-1452,-2.015384615
NLA06608-1371,-3.16
NLA06608-1051,-3.314615385
NLA06608-1467,-2.703846154
NLA06608-1211,-2.703846154
NLA06608-1277,-2.122307692
NLA06608-1313,-3.326923077
NLA06608-1419,-2.833846154
NLA06608-1067,-2.833846154
NLA06608-1469,-2.740769231
NLA06608-1093,-3.962307692
NLA06608-1325,0.129230769
NLA06608-1194,-2.872307692
NLA06608-1231,-2.884615385
NLA06608-1169,3.421538462
NLA06608-1174,3.421538462
NLA06608-1110,3.421538462
NLA06608-1366,3.421538462
NLA06608-1302,3.08
NLA06608-1189,3.281538462
NLA06608-1209,1.851538462
NLA06608-1465,1.517692308
NLA06608-1173,2.177692308
NLA06608-1401,0.691538462
NLA06608-1201,2.976923077
NLA06608-1393,2.976923077
NLA06608-1318,3.040769231
NLA06608-1137,2.976923077
NLA06608-1062,2.976923077
NLA06608-1145,1.514615385
NLA06608-1421,1.278461538
NLA06608-1250,4.053846154
NLA06608-1314,1.66
NLA06608-1234,1.821538462
NLA06608-1222,1.821538462
NLA06608-1478,1.821538462
NLA06608-1378,1.66
NLA06608-1458,2.140769231
NLA06608-1122,1.66
NLA06608-1202,2.140769231
NLA06608-1394,2.140769231
NLA06608-1046,2.140769231
NLA06608-1138,2.140769231
NLA06608-1414,1.516153846
NLA06608-1350,2.249230769
NLA06608-1030,2.249230769
NLA06608-1101,1.750769231
NLA06608-1273,1.750769231
NLA06608-1037,1.628461538
NLA06608-1238,3.08
NLA06608-1494,4.053846154
NLA06608-1125,1.268461538
NLA06608-1010,1.516153846
NLA06608-1061,1.516153846
NLA06608-1158,1.268461538
NLA06608-1165,0.479230769
NLA06608-1429,3.281538462
NLA06608-1389,0.486923077
NLA06608-1389,0.486923077
NLA06608-1133,0.486923077
NLA06608-1197,1.011538462
NLA06608-1453,1.011538462
NLA06608-1069,0.786923077
NLA06608-1074,4.053846154
NLA06608-1330,4.053846154
NLA06608-1094,2.237692308
NLA06608-1017,1.628461538
NLA06608-1357,1.750769231
NLA06608-1333,3.342307692
NLA06608-1373,-0.327692308
NLA06608-1382,3.040769231
NLA06608-1457,3.296923077
NLA06608-1253,1.423846154
NLA06608-1186,1.66
NLA06608-1117,-0.327692308
NLA06608-1293,1.750769231
NLA06608-1053,0.479230769
NLA06608-1485,0.479230769
NLA06608-1229,0.479230769
NLA06608-1381,3.281538462
NLA06608-1005,0.786923077
NLA06608-1085,0.786923077
NLA06608-1091,-0.023846154
NLA06608-1218,-1.07
NLA06608-1323,-2.833846154
NLA06608-1278,0.186923077
NLA06608-1241,0.037692308
NLA06608-1603,-3.665384615
NLA06608-1598,-3.665384615
NLA06608-1822,-4.131538462
NLA06608-1535,0.103076923
NLA06608-1796,0.103076923
NLA06608-1775,0.103076923
NLA06608-1855,0.496153846
NLA06608-1903,1.748461538
NLA06608-1643,1.848461538
NLA06608-1727,0.236923077
NLA06608-1615,2.026153846
NLA06608-1961,-0.644615385
NLA06608-1533,0.931538462
NLA06608-1661,1.891538462
NLA06608-1917,0.931538462
NLA06608-1789,0.324615385
NLA06608-1786,-3.665384615
NLA06608-1967,0.468461538
NLA06608-1834,-1.31
NLA06608-1998,-3.916153846
NLA06608-1998,-3.916153846
NLA06608-1910,-3.916153846
NLA06608-1566,-1.31
NLA06608-1827,-0.973076923
NLA06608-1561,-0.524615385
NLA06608-1898,0.998461538
NLA06608-1515,1.201538462
NLA06608-1771,1.201538462
NLA06608-1908,2.079230769
NLA06608-1892,0.503846154
NLA06608-1876,0.103076923
NLA06608-1988,1.864615385
NLA06608-1588,-0.326923077
NLA06608-1764,-0.326923077
NLA06608-1572,0.503846154
NLA06608-1828,0.503846154
NLA06608-1922,0.931538462
NLA06608-1636,0.503846154
NLA06608-1652,-3.013846154
NLA06608-1742,-3.916153846
NLA06608-1758,-3.916153846
NLA06608-1654,-3.916153846
NLA06608-1882,-0.277692308
NLA06608-1594,0.439230769
NLA06608-1590,-2.805384615
NLA06608-1718,-2.805384615
NLA06608-1690,-0.277692308
NLA06608-1679,1.848461538
NLA06608-1707,1.201538462
NLA06608-1579,1.610769231
NLA06608-1526,2.745384615
NLA06608-1706,1.955384615
NLA06608-1647,1.891538462
NLA06608-1743,2.745384615
NLA06608-1782,2.745384615
NLA06608-1802,2.745384615
NLA06608-1761,1.512307692
NLA06608-1877,1.423846154
NLA06608-1621,1.423846154
NLA06608-1759,3.170769231
NLA06608-1935,3.050769231
NLA06608-1931,1.610769231
NLA06608-1999,2.913076923
NLA06608-1835,1.610769231
NLA06608-1844,-3.013846154
NLA06608-1684,1.864615385
NLA06608-1684,1.864615385
NLA06608-1556,2.064615385
NLA06608-1700,2.064615385
NLA06608-1867,2.144615385
NLA06608-1755,1.610769231
NLA06608-1611,2.144615385
NLA06608-1833,-0.145384615
NLA06608-1663,-0.145384615
NLA06608-1618,0.931538462
NLA06608-1620,-3.013846154
NLA06608-1519,-2.25
NLA06608-1791,-2.852307692
NLA06608-1599,-1.859230769
NLA06608-1860,-1.859230769
NLA06608-1668,-2.25
NLA06608-1812,-3.013846154
NLA06608-1962,0.998461538
NLA06608-1746,-1.756153846
NLA06608-1781,-2.36
NLA06608-1926,-2.694615385
NLA06608-1973,-2.36
NLA06608-1929,-2.694615385
NLA06608-1673,-2.976923077
NLA06608-1909,-2.976923077
NLA06608-1845,-2.976923077
NLA06608-1589,-2.466923077
NLA06608-1717,-2.976923077
NLA06608-1653,-4.259230769
NLA06608-1953,-1.3
NLA06608-1921,0.392307692
NLA06608-1665,-0.266923077
NLA06608-1809,-0.266923077
NLA06608-1738,-2.567692308
NLA06608-1557,-1.418461538
NLA06608-1989,-1.412307692
NLA06608-1813,-2.218461538
NLA06608-1685,-2.947692308
NLA06608-1957,-2.781538462
NLA06608-1729,-0.722307692
NLA06608-1894,-1.993076923
NLA06608-1958,-0.11
NLA06608-1638,-0.11
NLA06608-1814,-0.318461538
NLA06608-1682,-0.363846154
NLA06608-2001,0.357692308
NLA06608-1617,0.690769231
NLA06608-1890,-1.993076923
NLA06608-1634,-1.756153846
NLA06608-2002,-1.993076923
NLA06608-1537,-1.33
NLA06608-1873,1.126153846
NLA06608-1697,-1.3
NLA06608-1857,-1.3
NLA06608-1505,-1.3
NLA06608-1985,-1.33
NLA06608-1793,-1.33
NLA06608-1553,1.57
NLA06608-1925,-1.597692308
NLA06608-1930,-1.597692308
NLA06608-1701,-1.993076923
NLA06608-1525,-2.976923077
NLA06608-1986,-1.07
NLA06608-1551,0.813076923
NLA06608-1604,-4.141538462
NLA06608-1823,2.16
NLA06608-1887,-1.07
NLA06608-1583,-3.546923077
NLA06608-1521,-1.418461538
NLA06608-1554,-2.220769231
NLA06608-1609,-2.944615385
NLA06608-1737,-3.613846154
NLA06608-1997,-2.716923077
NLA06608-1695,-1.07
NLA06608-1631,-1.07
NLA06608-1874,-1.07
NLA06608-1730,-2.220769231
NLA06608-1810,-2.220769231
NLA06608-1865,-2.944615385
NLA06608-1721,-2.947692308
NLA06608-1753,-0.866923077
NLA06608-1893,-2.944615385
NLA06608-1862,-2.944615385
NLA06608-1965,-3.419230769
NLA06608-1545,-2.944615385
NLA06608-1801,-2.944615385
NLA06608-1818,-3.546923077
NLA06608-1562,-3.546923077
NLA06608-1983,0.687692308
NLA06608-1593,-4.324615385
NLA06608-1602,-3.020769231
NLA06608-1725,-4.141538462
NLA06608-1641,-4.141538462
NLA06608-1567,-4.141538462
NLA06608-1577,-4.141538462
NLA06608-1657,-2.947692308
NLA06608-1529,-2.944615385
NLA06608-1792,-0.566923077
NLA06608-1804,0.551538462
NLA06608-1642,1.85
NLA06608-1715,2.026923077
NLA06608-1548,0.708461538
NLA06608-1976,0.551538462
NLA06608-1564,1.749230769
NLA06608-1528,-0.460769231
NLA06608-1524,1.566923077
NLA06608-1748,2.501538462
NLA06608-1560,1.410769231
NLA06608-1816,1.410769231
NLA06608-1752,0.816153846
NLA06608-1624,0.816153846
NLA06608-1672,0.816153846
NLA06608-1992,1.410769231
NLA06608-1751,3.090769231
NLA06608-1646,3.090769231
NLA06608-1710,3.090769231
NLA06608-1680,2.544615385
NLA06608-1623,1.265384615
NLA06608-1815,0.816153846
NLA06608-1543,2.026923077
NLA06608-1868,0.551538462
NLA06608-1612,0.264615385
NLA06608-1944,0.264615385
NLA06608-1912,-0.196153846
NLA06608-1735,1.563076923
NLA06608-1780,0.264615385
NLA06608-1630,2.213846154
NLA06608-1987,2.213846154
NLA06608-1716,2.076153846
NLA06608-1568,0.363846154
NLA06608-1552,2.076153846
NLA06608-1919,0.687692308
NLA06608-1540,0.299230769
NLA06608-1559,-0.456153846
NLA06608-1608,-0.051538462
NLA06608-1720,0.551538462
NLA06608-1880,0.264615385
NLA06608-1508,0.211538462
NLA06608-1956,0.299230769
NLA06608-1563,1.719230769
NLA06608-1896,0.144615385
NLA06608-1848,-0.157692308
NLA06608-1592,-0.157692308
NLA06608-1824,1.838461538
NLA06608-1832,1.024615385
NLA06608-1656,-0.196153846
NLA06608-1960,-0.196153846
NLA06608-1512,0.144615385
NLA06608-1768,0.144615385
NLA06608-1808,-0.844615385
NLA06608-1800,1.410769231
NLA06608-1659,-1.413846154
NLA06608-1732,-1.413846154
NLA06608-1940,-1.413846154
NLA06608-1676,0.396153846
NLA06608-1576,-2.187692308
NLA06608-1943,2.456923077
NLA06608-1879,2.530769231
NLA06608-1723,-3.914615385
NLA06608-1851,-1.413846154
