"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"1","L_HorizDD_use","~","L_VertDD_use",0.731649891408672,0.0390123438867534,18.7543176983299,0,0.655187102438144,0.8081126803792
"2","L_HorizDD_use","~","L_DpthMx_mod",-0.182768924079595,0.0289687658856297,-6.30917191298992,2.80532486129914e-10,-0.239546661892002,-0.125991186267189
"3","L_HorizDD_use","~","L_LkAreakm2",0.0933927909610739,0.0568654707626587,1.64234622009673,0.100518273508314,-0.0180614836976526,0.2048470656198
"4","L_HorizDD_use","~","L_SLD",-0.117851866920234,0.033191430155939,-3.55067155487263,0.000384249616139254,-0.182905874621251,-0.0527978592192172
"5","L_HorizDD_use","~","bffFlat_grad",0.135352751742587,0.0227925488650021,5.93846491431333,2.87703194601363e-09,0.0906801768513137,0.18002532663386
"6","L_HorizDD_use","~","Temp_degC_avg_yr",0.0011487995639418,0.0395014777510318,0.0290824452488184,0.976798836538344,-0.0762726741641907,0.0785702732920743
"7","L_HorizDD_use","~","Precip_mm_total_yr_sc",0.0244708370613179,0.0297803129944988,0.821711882807892,0.411240894599156,-0.0338975038562299,0.0828391779788657
"8","L_HorizDD_use","~","PHDI",-0.109413831819197,0.0307324463475044,-3.56020573767573,0.000370564353096237,-0.169648319817115,-0.0491793438212787
"9","L_HorizDD_use","~","HydrAP",0.0414896226569464,0.0292558260167991,1.41816616741987,0.156142256969044,-0.0158507426739497,0.0988299879878426
"10","L_VertDD_use","~","L_LkAreakm2",0.189916264725226,0.0613646738048579,3.09487939802576,0.00196892938863913,0.0696437141446558,0.310188815305796
"11","L_VertDD_use","~","L_DpthMx_mod",0.0517963881165632,0.0550087449862499,0.941602796600983,0.346396037411922,-0.0560187708912349,0.159611547124361
"12","L_VertDD_use","~","L_SLD",0.0670961915817451,0.0569157671355363,1.17886826372674,0.23845063671622,-0.0444566621563744,0.178649045319865
"13","L_VertDD_use","~","L_EI",0.137533355037693,0.0611545825959315,2.24894601842712,0.0245159307091791,0.0176725756600867,0.257394134415298
"14","L_VertDD_use","~","L_inflow",0.155579810785112,0.0605831385981746,2.56803814369894,0.0102275901279321,0.0368390410622911,0.274320580507932
"15","L_VertDD_use","~","BFIWs",-0.0589392184930581,0.057978652055372,-1.0165675883042,0.309359179473649,-0.172575288393766,0.0546968514076503
"16","L_VertDD_use","~","Temp_degC_avg_yr",0.077210520435307,0.0550625582135805,1.40223271384917,0.16084576571188,-0.0307101105599509,0.185131151430565
"17","L_VertDD_use","~","Precip_mm_total_yr_sc",-0.183565286257184,0.0610053402700684,-3.00900356336917,0.00262106041714261,-0.303133556051129,-0.0639970164632392
"18","L_VertDD_use","~","PHDI",-0.118275715829949,0.043264297433349,-2.73379490357284,0.00626090293961346,-0.203072180615742,-0.0334792510441562
"19","L_VertDD_use","~","HydrAP",-0.205641473596354,0.0491535504905182,-4.18365451822291,2.86859953042562e-05,-0.301980662270041,-0.109302284922667
"20","L_EI","~","L_LkAreakm2",0.111005651845211,0.0401205792082428,2.76680082979473,0.00566093285441616,0.032370761558169,0.189640542132254
"21","L_EI","~","L_DpthMx_mod",-0.314173591388778,0.0397890659936679,-7.89597804177601,2.88657986402541e-15,-0.392158727714855,-0.236188455062702
"22","L_EI","~","bffFlat_grad",0.0603707997199579,0.0351187548496085,1.7190472719915,0.085605764670289,-0.00846069496716616,0.129202294407082
"23","L_EI","~","L_inflow",-0.444393156756819,0.0442967377158391,-10.0321870113229,0,-0.531213167312481,-0.357573146201157
"24","L_EI","~","BFIWs",-0.0676965791543369,0.0361508281791553,-1.8726148905593,0.0611215836070338,-0.138550900396777,0.00315774208810328
"25","L_EI","~","Temp_degC_avg_yr",0.0854851780564109,0.0381569246931524,2.24035817204504,0.0250676794783309,0.0106989798970252,0.160271376215797
"26","L_EI","~","Precip_mm_total_yr_sc",-0.0435900558856441,0.0468077859538953,-0.931256520626279,0.351720887140896,-0.135331630551339,0.0481515187800504
"27","L_EI","~","PHDI",-0.0617666291283251,0.0367666808077256,-1.67996206813824,0.092964696157781,-0.133827999342547,0.010294741085897
"28","L_EI","~","HydrAP",0.0910774537404525,0.041340305852952,2.20311514057047,0.0275866343165332,0.0100519431587962,0.172102964322109
"29","L_HorizDD_use","~~","L_HorizDD_use",0.376539435129191,0.0361528155655174,10.4152174385094,0,0.305681218681058,0.447397651577324
"30","L_VertDD_use","~~","L_VertDD_use",0.871153431679285,0.0359838872565072,24.2095420505673,0,0.800626308632781,0.941680554725789
"31","L_EI","~~","L_EI",0.531353885512969,0.0315377174800859,16.8482036104384,0,0.469541095097401,0.593166675928537
"32","L_DpthMx_mod","~~","L_DpthMx_mod",1,0,NA,NA,1,1
"33","L_DpthMx_mod","~~","L_LkAreakm2",0.366975816476784,0,NA,NA,0.366975816476784,0.366975816476784
"34","L_DpthMx_mod","~~","L_SLD",0.174492234990266,0,NA,NA,0.174492234990266,0.174492234990266
"35","L_DpthMx_mod","~~","bffFlat_grad",-0.275516910847602,0,NA,NA,-0.275516910847602,-0.275516910847602
"36","L_DpthMx_mod","~~","Temp_degC_avg_yr",-0.195360311814584,0,NA,NA,-0.195360311814584,-0.195360311814584
"37","L_DpthMx_mod","~~","Precip_mm_total_yr_sc",0.096154143834706,0,NA,NA,0.096154143834706,0.096154143834706
"38","L_DpthMx_mod","~~","PHDI",-0.00275195964644649,0,NA,NA,-0.00275195964644649,-0.00275195964644649
"39","L_DpthMx_mod","~~","HydrAP",0.0149468810385961,0,NA,NA,0.0149468810385961,0.0149468810385961
