"","Type","ECOREG_use","Lake_Origin_use","Indicator","10Pct","25Pct","50Pct","5Pct","75Pct","90Pct","95Pct","Mean","Std. Deviation","Variance"
"1","WSA9_by_Lake_Origin","CPL","MAN_MADE","horiz",0,0,0,0,1.77077449749334,3.09079771048786,3.09855872781856,1.36187499541466,6.42644028231456,41.2991347021553
"2","WSA9_by_Lake_Origin","CPL","NATURAL","horiz",0,0.0598115997794297,2.01267758546253,0,8.20398110865477,8.39131491216864,8.4879915310745,4.18384300335451,11.9970173027063,143.928424161435
"3","WSA9_by_Lake_Origin","NAP","MAN_MADE","horiz",0.15620477902911,0.320987287668256,1.10750928223883,0.0173356297755959,2.86768985492112,2.89773326655382,3.31997522521259,1.4539039870192,1.71367912266738,2.93669613546605
"4","WSA9_by_Lake_Origin","NAP","NATURAL","horiz",0.0484967995053944,0.223472888741238,0.416819405008872,0.0292075094737624,1.0965118026437,2.50081554429157,6.53442601372571,1.08531860332417,1.64387697997898,2.70233152530482
"5","WSA9_by_Lake_Origin","NPL","MAN_MADE","horiz",0.0451818359424536,0.0484808372075557,0.197312580350279,0,2.36538327742995,3.38085106045991,19.0985954384551,2.837447429122,6.77744503599449,45.9337612159263
"6","WSA9_by_Lake_Origin","NPL","NATURAL","horiz",0.0216178769179752,0.423133596727013,1.8405032749665,0,2.52744029154094,12.2954142266639,34.1118687324004,5.02119286942884,12.4550639011768,155.128616782398
"7","WSA9_by_Lake_Origin","SAP","MAN_MADE","horiz",0,0.0663682446951793,0.194641691702747,0,0.414687244597155,0.969665847946364,2.60570986538277,0.678454471534162,2.23117854295865,4.97815769055909
"8","WSA9_by_Lake_Origin","SPL","MAN_MADE","horiz",0,0,0.189381606953202,0,1.73815385196996,6.73921013330175,10.1413815687795,1.99946833154434,5.67243271936417,32.1764929557131
"9","WSA9_by_Lake_Origin","SPL","NATURAL","horiz",0,0.273208532060378,0.552535034175538,0,2.88997180484648,4.17172769446182,6.58546493627543,2.20023122942219,3.72900105449714,13.9054488644408
"10","WSA9_by_Lake_Origin","TPL","MAN_MADE","horiz",0.0444841017642453,0.0787772439408564,0.206974481886941,0,0.366232874804165,1.17273189650979,1.7279028585618,0.486780073703189,1.28583255769006,1.65336536641577
"11","WSA9_by_Lake_Origin","TPL","NATURAL","horiz",0,0.0966601896783099,1.34570630159286,0,6.67564796366255,32.0088563763856,32.2911089828002,7.36288992685927,11.6972992943208,136.826810780918
"12","WSA9_by_Lake_Origin","UMW","MAN_MADE","horiz",0,0,0,0,0.129138283464579,0.339109104059053,2.63485094609259,0.466189915775914,2.22050073183866,4.93062350009604
"13","WSA9_by_Lake_Origin","UMW","NATURAL","horiz",0,0,0.203197102370073,0,0.895642579798564,3.47682883947366,3.71928736616488,2.92670711779701,19.9023401495646,396.103143428972
"14","WSA9_by_Lake_Origin","WMT","MAN_MADE","horiz",0.158924211292837,0.648296023995034,1.86637847121985,0,14.6157783341898,19.6791142859263,44.895583211905,11.4828836945264,31.3669011767425,983.882489431531
"15","WSA9_by_Lake_Origin","WMT","NATURAL","horiz",0.089388743352971,0.267385722209316,0.746069793856642,0,2.51206559581677,9.65026793436443,9.65992387469667,2.52116915432625,5.93935071375698,35.2758869010056
"16","WSA9_by_Lake_Origin","XER","MAN_MADE","horiz",0.190329214357319,1.34446072738719,2.00221719683523,0.0154692143966559,17.9184141318802,48.3824499230929,93.9811259917193,17.0127436760559,28.9718908565524,839.370459803987
"17","WSA9_by_Lake_Origin","XER","NATURAL","horiz",0.0191691682302279,0.831043623175056,7.24730278010846,0.017917917615114,7.43583822988142,18.1786906234213,34.6648344683728,7.68361297092519,9.43167711329408,88.9565331694353
