"","Type","ECOREG_use","Lake_Origin_use","Indicator","10Pct","25Pct","50Pct","5Pct","75Pct","90Pct","95Pct","Mean","Std. Deviation","Variance"
"1","WSA9_by_Lake_Origin","CPL","MAN_MADE","E_I",0.11665999669661,0.203545992060204,0.369116998202744,0.0625398958613357,0.469200948311227,0.801198714755745,1.36916498131809,0.425932275382131,0.350157270564218,0.122610114128983
"2","WSA9_by_Lake_Origin","CPL","NATURAL","E_I",0.153431389618361,0.236503424719238,0.50986328507573,0.11627997583245,0.670611338207516,0.91187434731031,0.912603430701107,0.505209926610236,0.283913962076406,0.0806071378619226
"3","WSA9_by_Lake_Origin","NAP","MAN_MADE","E_I",0.0609165204418759,0.0612202392600397,0.219057895622488,0.0177577369526912,0.321194920212577,0.455545085462813,0.468305911652518,0.227326154039679,0.156728521417306,0.024563829425655
"4","WSA9_by_Lake_Origin","NAP","NATURAL","E_I",0.0293456818075885,0.0770750470782654,0.119948238613632,0.0273324660544383,0.2104140573233,0.243025437755486,0.346911289922922,0.146586086162548,0.0995194912170413,0.00990412913209875
"5","WSA9_by_Lake_Origin","NPL","MAN_MADE","E_I",0.163445587511678,0.307069692817405,0.358902070556104,0.110493116899404,0.680511570181357,1.09272979310622,1.09303720805311,0.477641605758357,0.307651090023844,0.0946491931928595
"6","WSA9_by_Lake_Origin","NPL","NATURAL","E_I",0.166172514526374,0.350765255447085,0.451729470180116,0.101792433662061,0.532596200911977,0.664276682247608,0.705955204727159,0.461184803016942,0.214997042867084,0.0462237284415909
"7","WSA9_by_Lake_Origin","SAP","MAN_MADE","E_I",0.0585711803841653,0.149862024216323,0.204658875463331,0.0131660980018582,0.267112631724996,0.47781251842441,0.548787674110361,0.226830190586822,0.139776919848077,0.0195375873222157
"8","WSA9_by_Lake_Origin","SPL","MAN_MADE","E_I",0.15003467756222,0.217534177835791,0.336574802730453,0.149924574084752,0.589344580300368,0.719713822272479,0.865972983330436,0.4246286576532,0.272565356238077,0.0742918734211901
"9","WSA9_by_Lake_Origin","SPL","NATURAL","E_I",0.740592760111271,0.755630554916811,0.838456650598191,0.546450737478189,1.11538987321691,1.21788447604034,1.23734160942809,0.907768105200154,0.241200483320111,0.0581776731538549
"10","WSA9_by_Lake_Origin","TPL","MAN_MADE","E_I",0.162547731107489,0.212103243809014,0.312367627294215,0.149432105037091,0.419787768395112,0.651538761629123,0.778586997644015,0.374004926794598,0.243122211908431,0.0591084099232481
"11","WSA9_by_Lake_Origin","TPL","NATURAL","E_I",0.255278252733547,0.358369818460434,0.596831324773545,0.243278326078811,0.868026509548968,0.995097197641389,1.24447126649555,0.607031258478647,0.283689806486065,0.0804799063041012
"12","WSA9_by_Lake_Origin","UMW","MAN_MADE","E_I",0,0.28478167997079,0.30527357079895,0,0.305406160042204,0.414726968424305,0.414891523212153,0.275429896510979,0.121483177861531,0.0147581625033364
"13","WSA9_by_Lake_Origin","UMW","NATURAL","E_I",0.0414858598316881,0.154768684297296,0.276838219253077,0.0365053242603139,0.468043415443594,0.665771144292056,0.806003517282434,0.34274274597576,0.289517981069846,0.0838206613627596
"14","WSA9_by_Lake_Origin","WMT","MAN_MADE","E_I",0.00988479620078155,0.0366630458893919,0.0520008011395736,0,0.0994184405635795,0.181660414781233,0.228358261003312,0.0839424654398719,0.0934953650243413,0.00874138328103483
"15","WSA9_by_Lake_Origin","WMT","NATURAL","E_I",0.00883288126515399,0.0138844696149238,0.0552151685998067,0.00032596379946044,0.110838058105352,0.399272776764499,0.620654190076539,0.177752052903103,0.422907021738938,0.178850349036098
"16","WSA9_by_Lake_Origin","XER","MAN_MADE","E_I",0.0443576436003297,0.0910707499268321,0.137843217554197,0.0210656103741413,0.253539549803708,0.527086682389505,0.700180497827686,0.214555873447323,0.199998857745335,0.0399995430994388
"17","WSA9_by_Lake_Origin","XER","NATURAL","E_I",0.0539937327234701,0.105178065703078,0.219293937476101,0.0538895878617351,0.296699897706416,0.56709700759886,0.568437018896423,0.239717151377202,0.164140287399149,0.0269420339474751
