"Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"WSA9_by_Lake_Origin","SPL_MAN_MADE","vert","Mean",105,0.440278699479774,"0.0985150422655131",0.247192764703927,0.63336463425562
"WSA9_by_Lake_Origin","SPL_MAN_MADE","vert","Variance",105,0.405707723563502,"0.141831723064537",0.127722654491751,0.683692792635253
"WSA9_by_Lake_Origin","SPL_MAN_MADE","vert","Std. Deviation",105,0.636951900510158,"0.111336290032998",0.418736781873175,0.85516701914714
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","5Pct",3,0,"",0,0.0273412686922911
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","10Pct",3,0,"",0,0.050717625234855
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","25Pct",3,0.0265822450454049,"",0,0.126927977274266
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","50Pct",7,0.128955652659829,"",0.0225124023793481,0.248462983006597
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","75Pct",10,0.247281007371127,"",0.186434016174763,0.52897614838659
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","90Pct",12,0.527838076685837,"",0.246882911591446,1.125
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","95Pct",13,0.983382761658957,"",0.524634197333808,1.125
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","Mean",15,0.229894280354586,"0.045668043968782",0.140386558931382,0.31940200177779
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","Variance",15,0.0788973738208394,"0.0320783467138164",0.0160249695781704,0.141769778063508
"WSA9_by_Lake_Origin","SPL_NATURAL","vert","Std. Deviation",15,0.280886763342168,"0.0571019195282255",0.168969057618742,0.392804469065595
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","5Pct",6,0.0522503508428385,"",0,0.0599335699717558
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","10Pct",10,0.0754801953415233,"",0.0453190380876005,0.0930529756386487
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","25Pct",21,0.106792931840353,"",0.0757424780798998,0.156729991942425
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","50Pct",31,0.158511565472849,"",0.0998003945389453,0.293079374583435
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","75Pct",46,0.292452663082876,"",0.15836226124495,2.96
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","90Pct",49,0.300481152141865,"",0.296234988519894,0.526458750175648
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","95Pct",54,0.408281120823239,"",0.299607710360249,2.96
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","Mean",68,0.217385486394445,"0.0240683584711619",0.170212370623968,0.264558602164922
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","Variance",68,0.0693934737012428,"0.0383685303360931",0,0.144594411299718
"WSA9_by_Lake_Origin","TPL_MAN_MADE","vert","Std. Deviation",68,0.263426410409516,"0.0728258990365589",0.120690271156111,0.406162549662922
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","5Pct",14,0,"",0,0
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","10Pct",14,0,"",0,0.0266182799566454
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","25Pct",17,0.0455686977715412,"",0,0.105628334474257
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","50Pct",38,0.187269059842286,"",0.0518615799013582,0.297946483145714
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","75Pct",52,0.31317623889426,"",0.290428481522922,0.497436496815023
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","90Pct",54,0.496803113825679,"",0.313952832086365,1.5
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","95Pct",58,0.958559355458465,"",0.497447658044931,1.04740764338499
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","Mean",63,0.238907743920059,"0.0372892910954644",0.165822076363918,0.311993411476199
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","Variance",63,0.0682637974946266,"0.0161330377361066",0.0366436245706321,0.0998839704186212
"WSA9_by_Lake_Origin","TPL_NATURAL","vert","Std. Deviation",63,0.261273415208334,"0.0308738600964098",0.200761761355643,0.321785069061026
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","5Pct",1,0,"",0,0.00984881213706199
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","10Pct",1,0,"",0,0.11289054574223
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","25Pct",1,0,"",0,0.246780644066769
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","50Pct",2,0.00943193866707419,"",0,0.437764825802215
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","75Pct",6,0.43334625125418,"",0.00562089882155853,1.175
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","90Pct",6,0.437661826591214,"",0.114801191958671,1.175
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","95Pct",6,0.439100351703559,"",0.245425950681871,1.175
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","Mean",8,0.170162646872574,"0.0704608924344302",0.0320618353825395,0.308263458362607
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","Variance",8,0.0523014549665356,"0.0199449578655621",0.013210055876865,0.0913928540562063
"WSA9_by_Lake_Origin","UMW_MAN_MADE","vert","Std. Deviation",8,0.228695113560687,"0.0436059991729326",0.143228925671856,0.314161301449519
"WSA9_by_Lake_Origin","UMW_NATURAL","vert","5Pct",20,0,"",0,0
"WSA9_by_Lake_Origin","UMW_NATURAL","vert","10Pct",20,0,"",0,0
"WSA9_by_Lake_Origin","UMW_NATURAL","vert","25Pct",20,0,"",0,0.0392924584273816
"WSA9_by_Lake_Origin","UMW_NATURAL","vert","50Pct",46,0.0990706842060411,"",0.0790429046064145,0.178109688923657
