"","Type","ECOREG_use","Lake_Origin_use","Indicator","10Pct","25Pct","50Pct","5Pct","75Pct","90Pct","95Pct","Mean","Std. Deviation","Variance"
"1","WSA9_by_Lake_Origin","CPL","MAN_MADE","vert_sc",0,0,0,0,0.103140113496739,0.188393297941483,0.370238771304904,0.0739731627547927,0.135200029401226,0.0182790479500924
"2","WSA9_by_Lake_Origin","CPL","NATURAL","vert_sc",0,0.0304066454539657,0.131930920107109,0,0.451894024830809,0.514263109478677,0.515752244239339,0.216715812660813,0.198382235805095,0.0393555114830284
"3","WSA9_by_Lake_Origin","NAP","MAN_MADE","vert_sc",0.021502131457935,0.0221294060243698,0.0727346182879003,0.00286545312401457,0.0848873164753166,0.709796319167225,0.710667390583613,0.183926243704203,0.265653350872525,0.0705717028298006
"4","WSA9_by_Lake_Origin","NAP","NATURAL","vert_sc",0.0055091059984619,0.0168651000102862,0.0347605675041332,0.00356166924142223,0.0543466891434923,0.0853399805078078,0.103911068828697,0.0415333184059924,0.036581286660238,0.00133819053371851
"5","WSA9_by_Lake_Origin","NPL","MAN_MADE","vert_sc",0.0978277210400997,0.198345824546662,0.249071751233505,0,0.261499893509571,0.337945308396641,0.589086370832888,0.254649528030936,0.172200542479559,0.0296530268302545
"6","WSA9_by_Lake_Origin","NPL","NATURAL","vert_sc",0.00916094705356684,0.0119479650695039,0.0523951538098674,0,0.192058817457939,0.555846640399206,0.597443930189433,0.171154004601294,0.278269494977585,0.0774339118350799
"7","WSA9_by_Lake_Origin","SAP","MAN_MADE","vert_sc",0,0.0124199344098794,0.0430061254930962,0,0.0903842501042471,0.172005563173939,0.183933595437745,0.0710496540542119,0.140500315258395,0.0197403385877083
"8","WSA9_by_Lake_Origin","SPL","MAN_MADE","vert_sc",0,0,0.0447234188111591,0,0.178787032220677,0.458751597371583,0.651043344127892,0.171588726751493,0.385235887068453,0.148406688685418
"9","WSA9_by_Lake_Origin","SPL","NATURAL","vert_sc",0,0,0.0928394682926323,0,0.17850503320183,0.481255423662344,0.527775373053325,0.157851591543799,0.182155300398929,0.033180553463424
"10","WSA9_by_Lake_Origin","TPL","MAN_MADE","vert_sc",0.0136873130462965,0.0198509435811459,0.0516396717872502,0.0084135203589647,0.088507588340505,0.0888042414754896,0.129164264049854,0.0592643363307217,0.0665429890636333,0.00442796939352283
"11","WSA9_by_Lake_Origin","TPL","NATURAL","vert_sc",0,0.0121779863202551,0.0709567394923091,0,0.146935701673406,0.415758426772489,0.452712286544264,0.12486330635167,0.179805436411524,0.0323299949631386
"12","WSA9_by_Lake_Origin","UMW","MAN_MADE","vert_sc",0,0,0,0,0.0330191656199446,0.0609418273898198,0.0610350263267092,0.015763260737719,0.0312685380345783,0.00097772147081987
"13","WSA9_by_Lake_Origin","UMW","NATURAL","vert_sc",0,0,0.01239611470415,0,0.0383241218795254,0.137681107241331,0.192208204294433,0.0464931593750932,0.0921575975555302,0.00849302278720706
"14","WSA9_by_Lake_Origin","WMT","MAN_MADE","vert_sc",0.0261220081503417,0.0428107152223023,0.263999638168924,0.00144289359265199,0.366178747082233,0.570206731291407,0.745608134492657,0.260477257244312,0.275649280927558,0.0759825260758799
"15","WSA9_by_Lake_Origin","WMT","NATURAL","vert_sc",0.0055123697317466,0.0153067410975236,0.0283676200948244,0.00364715505749142,0.0586818106583076,0.0772514427932291,0.106768507146888,0.0466144650182023,0.0981353923354605,0.00963055522883476
"16","WSA9_by_Lake_Origin","XER","MAN_MADE","vert_sc",0.0327244574162838,0.0900200773842522,0.248427350361876,0.0243007927215062,0.49746012900371,0.776318609345569,1.19033337442795,0.392268097010765,0.649788946689322,0.422225675239619
"17","WSA9_by_Lake_Origin","XER","NATURAL","vert_sc",0.018790586184605,0.0235392060973388,0.154825623959318,0.0166974534137643,0.429068985777667,0.429143645956389,0.569238467458343,0.211532110383734,0.197419074157266,0.038974290841112
